Transfer,estimate_Intercept,estimate_Slope,p.value_Intercept,p.value_Slope
1,-0.0425694808485799,0.809604797959164,0.00780859984804042,3.43228676445972e-12
1,-0.0510396313575296,0.810358726745499,0.0043241029071949,1.44370428803313e-11
1,-0.0465266895207649,0.821466725573355,0.00381623664214204,2.62819681602318e-12
1,-0.0476121533299622,0.820535068180613,0.00229249487038079,7.90940771310992e-13
1,-0.0516096855124247,0.856238107850502,0.00130174819587975,5.93626993902653e-13
1,-0.0414120486755589,0.754965019608347,0.0114279775220719,4.04156405164104e-11
1,-0.0509080408881443,0.826648808809063,0.00112685602204962,2.58817316999659e-13
1,-0.0538802398330504,0.824509061622553,0.00145719523917838,2.45306246253975e-12
1,-0.0534689864110165,0.868582770093241,0.00108382335865438,1.85530181646232e-13
1,-0.0530707608147103,0.881228194298967,0.000802080826844145,6.0422435821534e-14
1,-0.0553824882139705,0.908598082333148,0.000302494973960003,1.23340835878603e-14
1,-0.0533848513162805,0.866476237540209,0.00114239988141089,2.1282798103965e-13
1,-0.0439713326279782,0.798209509961777,0.00790201659270788,1.59902551420162e-11
1,-0.0447353556728679,0.791350704250287,0.00514496865859626,4.71104144153819e-12
1,-0.0426883044431494,0.778761772011796,0.00692098002761857,4.20349422809082e-12
1,-0.0505340837926123,0.835143911505626,0.00161527455023063,6.19522570047758e-13
1,-0.0565111946640258,0.922790725503103,0.000319354192919919,4.60740478717625e-15
1,-0.0465512669922758,0.817356993396834,0.00512843617870804,3.6628055468996e-12
1,-0.0512982096477586,0.811971491532814,0.00171189742111298,1.15317770360766e-12
1,-0.0527183924760444,0.852756969375979,0.00074979781336198,1.17324022445879e-13
1,-0.0595136563890909,0.949052725951752,7.9913227041781e-05,3.73423659159135e-16
1,-0.0510072659481456,0.862400231809983,0.00122545182545242,8.73679233794784e-14
1,-0.0555041919550693,0.905438459608624,0.000350787129662166,3.37672338182901e-15
1,-0.0505346581701324,0.853815430356906,0.00138821161702916,1.97514518542783e-13
1,-0.048126988507544,0.82408254903619,0.00226622828727689,6.99588256287623e-13
1,-0.0433633283330248,0.778719375038848,0.00683312490777502,3.7074815129444e-12
1,-0.0579820419363275,0.920760146862888,0.000572568389777181,4.2933980864199e-14
1,-0.0456477691942331,0.782588172952612,0.00531718644782179,6.84962418796692e-12
1,-0.04450174123615,0.781176501627598,0.00680469527036922,1.75337273144517e-11
1,-0.0514834931526306,0.865977414021395,0.000702675053347197,2.04162023999302e-14
1,-0.0502348849449959,0.810207464651386,0.00289236593551152,3.1319997098704e-12
1,-0.0444372380396415,0.78510578476287,0.00455509475030519,1.93139739605405e-12
1,-0.0489658391569814,0.803970983234951,0.00220183385601907,1.92189899458858e-12
1,-0.0420929834224293,0.763634557927012,0.0101257543879462,3.07626622646437e-11
1,-0.04778358905914,0.851101344610698,0.00217643926503755,1.89803858265429e-13
1,-0.0428199192710633,0.754060593940448,0.0092046592881554,4.7046133316056e-11
1,-0.0519780800962209,0.88078879123357,0.000953014280987374,5.23756987029641e-14
1,-0.0613125303895317,0.96639079585422,7.78945268579193e-05,4.56507745045512e-16
1,-0.0553971718767343,0.890190451610085,0.000627055897083042,2.80533540363248e-14
1,-0.048073977497128,0.843806907285059,0.00202924156544071,1.78531047486336e-13
1,-0.0434070493189783,0.745479417243717,0.00825747629150956,1.91526114200978e-11
1,-0.0512658362020674,0.85232556306344,0.00233103129044042,1.15887924621154e-12
1,-0.0399191465655732,0.736237086791464,0.0155481780964218,1.41908738362109e-10
1,-0.0588373444735528,0.944721140966717,7.51944101459248e-05,2.72174820126995e-16
1,-0.0479355924838671,0.862534522897518,0.0022876752678605,1.89236986058884e-13
1,-0.044515836968069,0.757996149557797,0.008321596904825,7.78362615124791e-11
1,-0.0534739835798683,0.882995914831453,0.000776152125036474,8.76441964484409e-14
1,-0.0554255964326741,0.869120373235737,0.000781766268526291,1.55771322944788e-13
1,-0.0525968686343388,0.849197291725053,0.000873320840165424,9.06040236182612e-14
1,-0.0490318072856572,0.851447102130517,0.00122245742859968,2.66318358690868e-14
1,-0.0517741808489137,0.86353728386812,0.00103524356817753,6.04686579896784e-14
1,-0.0497343825421343,0.84525500008959,0.00205122224880916,3.52695676799205e-13
1,-0.0477680698134503,0.813816833585913,0.00258847409015274,5.6540581600152e-13
1,-0.0524160507678823,0.860843356229153,0.000605158930027829,7.80232967663617e-14
1,-0.050066711816651,0.811260426438336,0.00255481559391325,2.14618323911517e-12
1,-0.0443819049768984,0.814600108777532,0.00416584300159009,5.15922763432747e-13
1,-0.0653110336358219,1.02411095821349,2.15985549470975e-05,4.94001515058094e-17
1,-0.0453227699115837,0.775736087812448,0.00538191771841759,1.36137453313119e-11
1,-0.0456697634135798,0.807438271237152,0.00520080551282354,3.19707502681263e-12
1,-0.0451363349886445,0.782570464240266,0.00509760177666048,5.14340004413975e-12
1,-0.0460535242657328,0.786763418811897,0.00361690380786996,2.03939625810624e-12
1,-0.0471155162990986,0.815550651827298,0.00272380142791239,6.30414529696838e-13
1,-0.0499063940832805,0.851115119756499,0.00121764744237581,6.66057701380518e-14
1,-0.0515490417460641,0.881537826977965,0.000646869158316042,1.73201313289677e-14
1,-0.0458197980848539,0.815566229658868,0.00406416921782531,3.17955424874836e-12
1,-0.0519195186691339,0.874253068674726,0.00061508082024074,6.12970199371375e-15
1,-0.0566244663524879,0.919374617609184,0.000405590067033331,1.78305435534578e-14
1,-0.0464609227130213,0.826423293322944,0.00247952970287674,3.94359309053378e-13
1,-0.0503728387694734,0.834391111909897,0.00296985312893968,3.39357996798528e-12
1,-0.0463549539858955,0.807850381517572,0.0037815265085423,1.66550560404653e-12
1,-0.0553155545722302,0.866673406389617,0.000916445471658595,3.66767262085101e-13
1,-0.0594660776497501,0.91920039352782,0.000217340409202991,6.52773521705559e-15
1,-0.0440496525377853,0.768366586111305,0.0086629926937085,3.048369895803e-11
1,-0.0541498831954744,0.890582604517452,0.000604733706283357,4.10614306764641e-14
1,-0.0621879943524887,0.94418707757781,0.000140427935389193,6.13775891374655e-15
1,-0.0511936032683196,0.879416097248962,0.000767682806334304,2.6276561664463e-14
1,-0.0515294265812381,0.866227824757927,0.00125109272962833,1.62538175397742e-13
1,-0.0586913179406467,0.936554929557468,9.69463795898632e-05,2.32270216720763e-16
1,-0.0525204686747897,0.855728633913169,0.000896517184901214,1.31933617580928e-13
1,-0.043308818157025,0.77454456221849,0.00703081137735977,8.06086214332004e-12
1,-0.0566976252292491,0.918748552072461,0.000516167388615231,1.93375449064845e-14
1,-0.0504703264831995,0.838908658871283,0.00147557390616298,3.62770863766756e-13
1,-0.0476539750214251,0.841662842646738,0.00255405976792176,2.64711022477067e-13
1,-0.0571802764032202,0.894992495152575,0.00038065509427464,2.2426858900415e-14
1,-0.0534437077940973,0.917338629524823,0.000853834370082504,3.39594647102203e-14
1,-0.0576767357900218,0.892671039175182,0.000217554656954378,8.36963582049161e-15
1,-0.053348521047797,0.903251502799305,0.000406761599214668,5.4144040470771e-15
1,-0.0492153001747168,0.800025599030581,0.00294592262934602,2.35387337447608e-12
1,-0.0539986052048442,0.858840989315968,0.00135066430181423,7.90920271646261e-13
1,-0.0555481498319164,0.898700499722042,0.000450999739631924,1.41923304993743e-14
1,-0.0582346532956821,0.909512856393415,0.000204668433661398,3.12573158837683e-15
1,-0.0526852799857267,0.843679192188429,0.00109669792389861,2.08173941268484e-13
1,-0.0556883823136121,0.910175879804846,0.000685771378281146,3.22729272724584e-14
1,-0.0490991469714711,0.839050366670995,0.00247909395356905,1.27306076080878e-12
1,-0.0490801987825006,0.864518581404146,0.00126435063402159,8.67805227249553e-14
1,-0.0442181647177246,0.768432790239536,0.00705047172460842,1.27417090288637e-11
1,-0.0461342939793941,0.823516828707165,0.0031221855306679,6.87511215175029e-13
1,-0.0480802723990693,0.788264701898374,0.00317236304959744,2.2241400829799e-12
1,-0.0498126607409871,0.873426006628885,0.00137483128763037,7.58620650292308e-14
1,-0.0542200657372468,0.916498565578038,0.000428798511234138,7.85774044036662e-15
1,-0.0472666757967508,0.851985008773774,0.00123924822116015,2.34281393912644e-14
1,-0.0488721273090969,0.830189149851119,0.00253853169568919,1.09072044245508e-12
1,-0.0558349754415303,0.877237826836604,0.000636106901243216,4.55875080799071e-14
1,-0.0496652540949531,0.823104082719519,0.00135798458267439,2.52668233406465e-13
1,-0.0577300950932368,0.895161319660823,0.000363039078621168,3.86361656799571e-14
1,-0.0574332219473219,0.896390554401219,0.00042245353285344,3.54963176520115e-14
1,-0.0555500906424166,0.903343437969452,0.000440541614712723,3.20982441998902e-14
1,-0.0602850203314671,0.925809299398989,0.000170309612603228,2.13004010903969e-15
1,-0.0520914360169097,0.889210405065198,0.000850556543983984,4.45605360644337e-14
1,-0.0546682858426847,0.915517500885808,0.000467104161275814,4.14397952752573e-15
1,-0.0476658587896375,0.795066052698586,0.00351933560579741,6.38849453008586e-12
1,-0.0485388245168369,0.825548055082465,0.00267691155847539,1.01882372631253e-12
1,-0.0498474696413271,0.812814056831282,0.00266800420673335,1.6665845468187e-12
1,-0.0515485791544855,0.876329365219171,0.000890381163929337,3.84314886555214e-14
1,-0.0525830228573866,0.901406340392296,0.000598492797120716,8.51395127245475e-15
1,-0.0639432085952977,0.995704781956482,3.54550818462467e-05,6.59893176520373e-17
1,-0.0704133894483429,1.05829728427018,5.38078931602712e-06,3.42256586379217e-18
1,-0.0514958861952969,0.854152504561992,0.00125701510917578,3.2070905131771e-13
1,-0.04939009021644,0.855818783886492,0.00130792611477711,5.44662809462536e-14
1,-0.0521033555627054,0.881080924199847,0.000729586658868063,2.37428603023187e-14
1,-0.0499734763201676,0.887149867433643,0.000982429202995822,2.70529956959507e-14
1,-0.0439238896025446,0.781518918673815,0.0074656581342855,6.21608091531163e-12
1,-0.0597641456502508,0.939018195066072,0.000147170685900721,1.30661088746606e-15
1,-0.0475787097488933,0.840443865386063,0.00159727838580612,9.66032779567513e-14
1,-0.0543663715164881,0.915100083101465,0.00046714022717463,5.10783409810522e-15
1,-0.0521039142248972,0.820818157167828,0.00143117720222951,7.95429148981828e-13
1,-0.0516837755179241,0.861333812466718,0.00104740092610532,7.76486358970524e-14
1,-0.0444046405211377,0.810186437986476,0.00871454152905518,1.65419457169461e-11
1,-0.0493365441649332,0.853477596877153,0.00174363179621146,1.13758231563178e-13
1,-0.0523565266081405,0.877076544284912,0.000880602635265923,4.98986033011119e-14
1,-0.0558417022825104,0.919892565260773,0.000524076029620512,1.18381518592198e-14
1,-0.058213037782233,0.938354655257095,0.000283107245371288,4.87325964082653e-15
2,-0.00116804226750692,1.00646086072759,0.916141073650978,3.35116011307985e-39
2,0.00181431767392393,0.994511244040909,0.867487546672842,1.39719244061261e-39
2,0.0036949797816638,0.965778346342714,0.773885338472454,8.94091960693858e-34
2,0.00103838588130561,0.993551072829414,0.931719328176943,2.65025873114329e-36
2,0.000240825232287513,1.00929457134725,0.984052920912099,4.25224245867788e-37
2,0.000532395205327556,1.0004721389663,0.963439034692071,1.011222848224e-37
2,0.0042694148901076,0.982285447385418,0.720224240834039,2.54180593255073e-36
2,-0.00141661020642484,0.99872969410991,0.900776115864256,1.11795236853761e-38
2,0.00215121763828645,0.98847339174835,0.86005097796567,5.24122677982161e-36
2,0.00379152010259297,0.999671802332396,0.761804147801737,8.74458122871864e-35
2,0.00507478562294026,0.980440929159779,0.671090290689449,3.21870828612762e-36
2,0.00550622859531202,0.983241553494099,0.648891781932499,5.56856801247448e-36
2,-0.000535584854131165,1.00071527685077,0.96454842296406,1.804078256974e-36
2,0.00870473278877669,0.96644087889788,0.509196035433384,1.32205062034094e-32
2,0.00267108918841873,0.989892813110015,0.815847333751766,2.92982754514586e-38
2,0.00804619539014623,0.956633961981627,0.538056109313681,8.48730691279347e-33
2,-0.0090905822152573,1.03133374298195,0.421454147938807,8.97897122432513e-40
2,0.00280774863575084,1.00608425975101,0.811774178139497,4.43457896476279e-37
2,0.0128672959569755,0.963627298150532,0.338079376258225,4.631077525726e-32
2,0.00523352906335376,0.999002433574894,0.666677354145509,2.74682995607417e-35
2,0.00664889809926282,0.963509224753493,0.608731748831945,4.92426488690365e-33
2,0.0034962665819915,0.971954935726078,0.775226579881399,8.6144754438744e-36
2,0.00350471994785773,0.984542241876321,0.776824876862729,1.41909106370118e-35
2,-0.00131800956968789,0.984501680522525,0.908172905394957,5.31811717753776e-38
2,0.00452783236523662,0.992742822620036,0.72266974528133,1.18000008207981e-34
2,-0.00529896365746625,1.02407387528011,0.636151424987664,2.99344648735421e-40
2,0.00974918997705612,0.971421716244223,0.461025671329938,6.72661362767952e-33
2,0.00323848237246794,0.987614998967594,0.780283259687896,1.56503500755316e-37
2,-0.00082509256698407,0.988012246000266,0.943107496746237,4.89399943325888e-38
2,0.000159629704742862,1.00757059811895,0.989806612490204,8.0705488004805e-36
2,-0.00193243775918721,0.997685782466123,0.873453735028618,3.52154386755902e-36
2,0.0131746708835653,0.951966101411598,0.332585679287483,5.87056325970434e-31
2,0.000217759259722036,0.995209137955806,0.985304772883283,2.1527349358683e-37
2,0.00529622548849409,0.971979154012984,0.673488597579344,2.76874600318166e-34
2,0.0107430211298071,0.970344226624511,0.404016357130348,3.12521829511088e-33
2,-0.00508905169516736,1.02012790053842,0.651433909194717,2.91274450723771e-39
2,0.00449749793374895,0.969611562254669,0.715973489390382,8.92778323621139e-35
2,0.00346061555582903,0.990748347300601,0.784626371732014,1.06943730492627e-34
2,0.00181163201449145,0.991355029153728,0.875684373027133,1.05013958098484e-37
2,-0.00170193576345754,0.998321335776324,0.87330785247503,1.77879465392999e-40
2,0.00903632837473467,0.972488434316444,0.472669534614747,2.68050321444636e-34
2,0.00628543633523365,0.973614491370824,0.614579404563266,9.83882625874256e-35
2,0.00156072011577807,1.00405724748628,0.892830570442042,9.33436330322659e-38
2,0.00202282009319497,0.999934745832057,0.87078278379834,2.31512217326956e-35
2,-0.00257514242936164,1.00364806853994,0.824992658760985,1.79554616513421e-38
2,0.00853627150888994,0.972379218082832,0.51415722102624,4.08378613533319e-33
2,0.0028984106842506,1.00004916413108,0.796826163454674,2.49803109573712e-38
2,0.00942113981233863,0.957265358454243,0.468917884236436,5.38493450465966e-33
2,-0.00135201126936642,1.01067085149407,0.913996211097747,1.09322245508363e-35
2,-0.00256873138803809,0.987112992459208,0.83429704831867,2.36113880055343e-36
2,0.00224191207676583,0.991495311958938,0.847006138695406,1.89115698960729e-37
2,-0.00277847210234491,1.00399912393086,0.807213036204816,1.96974339082257e-39
2,-0.00568031075263777,1.00661508009166,0.619270694046011,4.4318965499708e-39
2,-0.000699752843793446,0.998010783132047,0.953103143573523,3.12631715453247e-37
2,-0.000472455112134305,1.00497422834104,0.9672457465202,4.91787574145185e-38
2,0.000302835260910209,0.992678888682288,0.980432481048424,1.06042914107943e-35
2,-0.000924357090044534,1.01800898408516,0.931733329314858,8.63581362267569e-41
2,0.00193657375202767,0.992293493676267,0.868714301128819,2.76162105027703e-37
2,-0.00646890951662784,1.01450205197014,0.577550549915983,7.65651665249993e-39
2,0.0012089537623935,0.996466559770501,0.924406895210339,5.87709916744204e-35
2,-0.000933830592973073,0.995822564033196,0.937177334683616,3.26327907919273e-37
2,0.00172972192038064,0.983863169138868,0.880843358751228,1.08085959137222e-37
2,-0.00103395893898746,1.00713125419424,0.929069183096238,2.18150457346902e-38
2,-0.00464132758076875,1.01649706322036,0.664774496155965,4.8299710973889e-41
2,0.00333535098885871,0.994551131817164,0.77713424178642,1.0297758438785e-36
2,0.00441999743465244,0.972704197912122,0.728524455713629,9.21716108416179e-34
2,-0.00293425738949848,0.998538854271804,0.799545317577831,1.46276725654676e-38
2,0.00471429898970515,0.999800497904739,0.698311047572884,7.42028263860137e-36
2,0.00110993807619249,0.987942234207672,0.927430758160354,3.2132753308244e-36
2,-0.000231378156279129,0.976042857468206,0.985423040386037,1.83084299461284e-34
2,-0.00175561384178577,0.982263833877214,0.881065157386734,1.91016801939343e-37
2,-0.00547338403365551,1.01788590957822,0.61321398712846,9.05847162599972e-41
2,0.00503156073371651,0.985884744483089,0.70252774694968,2.86502852115118e-33
2,0.00109387071787531,0.988809613429986,0.926489213713991,3.13431854108316e-37
2,0.000341401635455601,0.991311380769634,0.975470409645731,3.71064878997216e-39
2,-0.00374602291997259,1.02316796030742,0.723129011411437,1.19859388868242e-41
2,0.0011241792213266,1.00117708253695,0.921706964401769,1.2402563165153e-38
2,0.00461729041949541,0.985326977444259,0.709834830165798,3.89880749953619e-35
2,0.00656649352833809,0.976391774281214,0.606636458357313,1.25999248995943e-33
2,0.0080413779928984,0.995239746298134,0.52762789304556,4.23954771205111e-34
2,0.00778379250430389,0.969159322530076,0.544116673723714,7.71373349395651e-34
2,-0.00376225044288616,1.01636632508823,0.7329511234125,3.0474284453074e-40
2,0.0148879427880651,0.956941679997209,0.262554886714827,2.84678931277223e-32
2,0.000955932780672018,0.987568495593746,0.935022817356827,2.09312824842189e-37
2,0.00533868148424808,0.966810782445957,0.67504701071252,7.99619717350415e-34
2,0.00426014794906629,0.974297233999378,0.733947027583352,1.2045667344581e-34
2,0.00207327306955787,0.988324298968839,0.868956037100502,6.47879651422255e-35
2,0.000248385072351777,1.01841691789484,0.983446469607086,2.26083449167353e-37
2,0.00223499788009652,0.987215304802645,0.850355110085807,6.13354779075229e-37
2,0.00544753625886533,0.961864957744061,0.657192622473886,1.8747296933843e-35
2,0.00475575225102392,0.988687689898044,0.697718821432689,3.06116054742949e-35
2,0.00283107796904129,0.978126779359862,0.817157885098739,2.59291257924595e-36
2,0.003421016385837,0.978926195127877,0.784648278790794,8.71140392126774e-35
2,0.0059292629540769,0.967211525081914,0.653641611534281,1.47959961775921e-32
2,-0.000522282390258412,0.984516662527381,0.963656589701875,1.80795106910548e-38
2,-0.00665243493861232,1.02487638590189,0.541882888928404,9.56491506620326e-41
2,0.00292223544603207,1.00719866382138,0.80790847332199,5.64587190624929e-36
2,0.0070855263828937,0.965109830694202,0.570811573976502,3.05078321275437e-34
2,-0.00199013035712793,1.01516429883963,0.857226571314962,4.50961848512787e-40
2,0.00119734233040931,1.00014974471909,0.918245458825858,5.74444615841154e-38
2,-0.000860508977395846,0.993964645186214,0.943185092806,2.44742818410039e-36
2,-0.00099543710981799,0.982331671337311,0.931586931534356,3.72610736415942e-38
2,-8.62350667109283e-05,1.00508487351497,0.994180325470366,1.59460922987125e-37
2,0.00177596560500524,0.999521080776037,0.87787054750998,4.68802276517542e-38
2,-0.00198488778612844,0.985340685629019,0.851740736109279,1.65275157451984e-40
2,-0.00131644185155642,0.999981631514897,0.904126774813408,1.51626695798069e-39
2,-0.00247793694765129,1.0177694279477,0.838026559634461,8.70918924745051e-37
2,-0.00925905489344515,1.02866651718559,0.389314411416224,2.14653432994301e-41
2,0.00505294585548154,0.998596009920515,0.683217588613739,3.48718225742635e-35
2,0.000690054418623258,1.01267802894665,0.95629981126395,2.44880994816125e-35
2,0.00591230070977039,0.979655396361523,0.647198860216671,1.71712574732647e-33
2,-0.000598642632162059,1.00033980775439,0.957849034797617,3.264751115227e-39
2,-0.00257840380546294,1.01392027508484,0.819147089418163,1.55293546437529e-39
2,0.00103824202979236,1.00051755331918,0.930380634511162,1.65258067817865e-37
2,0.00141698698823075,1.00208433633993,0.905220298818014,5.85169346588964e-37
2,-0.00770314726475397,1.01486740175598,0.48924159851542,5.39348661885047e-40
2,-0.00409282096739613,1.02689948880011,0.731059517270056,9.83412560941104e-38
2,0.00303735266571277,0.987556946718179,0.806951619662628,8.54420949172297e-36
2,8.05557698555797e-05,0.994002708929748,0.994530923242569,2.35509415325934e-37
2,-0.00527288177676883,1.01161889733249,0.64492411921653,7.21557422193148e-39
2,0.00332259995419818,0.979391200979409,0.803501941669336,2.32996687640083e-32
2,0.00900053582656856,0.983911014097185,0.506339255534532,3.46386236951203e-32
2,0.00352045630872935,0.994350712969608,0.783410992280046,1.83800053317063e-34
2,0.00889536929707245,0.966555958021537,0.495067738667326,3.201358682946e-33
2,0.00671563459783949,0.976518833350325,0.589667161056656,4.28822611250077e-35
2,-0.00663036568122006,1.01373373485498,0.530889713286502,8.66172006992359e-42
2,0.00985852054722238,0.967686449228908,0.450747429570838,1.51643773659776e-32
2,0.00318038988136443,0.988811950117467,0.785594459154978,2.04525506756943e-37
2,0.00701505597063085,0.978128477824951,0.584420768337589,6.64108222356361e-34
2,-0.00790678837706227,1.02306995085202,0.49421582639261,7.26711265338022e-39
2,0.00147219902882367,1.02027302139886,0.89479472473386,1.04423689890006e-39
2,0.00859108405720918,0.957508065646513,0.510144439198185,2.52858129623321e-33
2,0.00609905781962769,0.971095441083807,0.598202554555977,3.43090466885699e-37
2,0.0114224546042336,0.968501172979429,0.383968702677369,5.87735200509196e-33
2,0.00175811417808271,0.994888787267961,0.880266396361057,1.73150420158993e-37
2,-0.00604223730251202,1.02238779934213,0.588461894101493,1.28330348273666e-39
2,-0.00459496362556871,1.00569264389207,0.695510177094245,3.05540898419589e-38
2,0.00106523289733155,0.978471259469478,0.92527782456729,2.41273367865389e-38
2,0.000740123205107274,1.01786202974831,0.953840349237124,5.01919950460063e-35
2,0.00412900422049241,0.989869669336855,0.740044039153727,1.18679144657178e-35
2,0.00661491560543914,0.970041827630568,0.590863379462941,1.07434322778941e-34
2,0.0037971373944483,0.986317071529442,0.746932614085899,5.66219291869159e-37
2,-0.000840489008887451,0.990696586337583,0.943709598148822,3.85666729303252e-37
2,0.0030201544287747,0.980230908131872,0.805946323146548,1.69123599387596e-35
2,0.00890610291904546,0.956419010082623,0.503683078990171,6.47552855216072e-32
2,0.00213339599970971,0.990013245279301,0.857152578828876,4.04720629080214e-37
2,0.00194460744795249,0.995489428368898,0.877453385989857,3.6446741666249e-35
2,-0.00347598557127841,1.02122743293861,0.745609903005157,4.74434178300331e-41
2,-0.00290684297803976,0.99952053199657,0.796367867750857,4.09306769722346e-39
2,-0.00741708816189777,1.01270518208964,0.505598682818773,5.18728688754563e-40
2,0.00418131405378634,0.987096659303419,0.742251751311466,2.34490198982545e-34
2,0.00612760866208988,0.989089092420731,0.628195817522518,7.46264273219243e-35
2,-0.00264732662648549,1.00313292281595,0.808164700676208,6.09778600494518e-40
2,0.00817100177228915,0.967059930256759,0.520180546265498,4.2534007015356e-34
2,-0.00304845392207741,1.01229137166553,0.783099130385154,1.77425589049245e-40
2,0.0011364608923111,0.982875955680926,0.925205414606889,6.17210060883862e-36
2,-0.00507178858618015,1.00684871468841,0.621886244073167,8.02258917836025e-43
2,0.0047630622954514,0.986185442312442,0.697963333487184,8.4507049749764e-36
2,-0.0045345313972328,0.997766741366488,0.683037961520502,2.87801534347172e-40
2,0.00173235972760028,1.00259955222282,0.889392473491953,8.50738024222843e-36
2,-5.27653406134702e-05,1.00751599312166,0.996410652280979,8.10946980470799e-38
2,0.00100090377907592,0.998502243339112,0.93154802612498,5.61636233823636e-38
2,0.00725771409907296,0.971595857755298,0.564769764669834,1.43927789017121e-34
2,0.00256328992651845,0.993987432761825,0.825914044746922,1.24829372122493e-37
2,-0.00181404108997745,0.991003732556353,0.883502819557937,7.09516188163504e-36
2,0.00233076753409657,0.996852280899961,0.847373242903656,1.55335671028715e-36
2,0.0042449359211101,0.987163948846298,0.73733071472245,2.00639892976301e-34
2,-0.0057855614370774,1.02915419026366,0.609717065500269,3.83589418026699e-39
2,-0.00383403084099218,1.02683389786986,0.732622443597077,2.37982952194797e-39
2,0.00639741932079191,0.975124473923417,0.608286079792667,1.86212194773274e-34
2,-0.0029263778420864,0.99691162017015,0.794596383685484,8.19376368374916e-40
2,0.00122104357325634,1.00014218202125,0.921685144783568,1.29637199197812e-35
2,-0.00165790452016629,1.00683880046125,0.888931252430566,1.31492635917863e-37
2,0.00124726054008681,0.993667004988586,0.913796250032732,7.29233126761931e-38
2,0.00533088857437327,0.971059618357684,0.672867875514189,1.03657925707993e-34
2,0.0112521843660489,0.975413227528145,0.388128949222219,5.11305224494385e-33
2,0.00311554732785056,0.994540505676543,0.79098680371449,1.53905324194531e-37
2,0.00179252458529393,0.985167383713429,0.881288907994581,4.13454825155243e-37
2,-0.00469189869354524,1.02678441832622,0.670392019652189,1.40078897971569e-40
2,-0.00520623618916295,1.02205519844812,0.632742486338862,1.37394162468218e-40
2,0.0036554730942024,0.992220530407873,0.766993245043194,1.08560218664151e-35
2,0.00438459623078335,0.976354314779313,0.735569325391365,9.81072018374115e-34
2,0.00715503178653214,0.974632310388467,0.561016585132066,6.73418363384569e-35
2,0.0106879305243493,0.962341694661596,0.401607592614547,8.44246265097951e-34
2,-0.000329753141103389,1.00167174062482,0.977186757351705,8.79095261847133e-38
2,-0.00227319363021922,1.01001845827043,0.847235084266582,2.15391062050138e-37
2,-0.00309377849700238,1.01136272141436,0.777636078888053,1.40844448059575e-40
2,0.00234231943965278,0.990809561655285,0.847376702858628,2.69842427558263e-36
2,0.000583366591314052,1.00894093198848,0.960201797048552,4.27515079520686e-38
2,-0.00164348280100283,1.00007754345068,0.886552918694987,9.37021283018596e-39
2,0.00361249504851064,0.987474915488645,0.766790876567805,1.72901157643906e-35
2,0.00248805823642271,0.995713392274432,0.842635119808552,1.20585408290519e-35
2,-0.00368569409976381,1.00565102574494,0.742294148318823,3.10159090031539e-39
2,-0.00168046253200554,1.01850062491786,0.881605970143549,2.75468613916952e-39
2,-0.00396697761096283,0.999760008050472,0.71824870785222,4.90376325408e-40
2,0.000811460973084969,1.00854644468783,0.947702384383162,2.46843245998491e-36
2,-0.000775074239814946,0.997869716570396,0.946108596395502,2.63141849766461e-38
2,0.000805416767642933,0.973780158584148,0.944326494521255,1.44228398281215e-37
2,0.00449237601070869,0.989826260995433,0.717187054471193,9.28744474515445e-36
2,0.00183394854157099,1.00773901610064,0.882146141987755,1.70386235405572e-35
2,0.0054519308101127,0.98010936756704,0.652045263871161,4.66892415188662e-36
2,0.00459457755477627,0.980226322766129,0.71478684377576,2.84554906832136e-35
2,-2.08314958143265e-05,1.01106168742514,0.998564840625885,1.56951469125501e-38
2,-0.00519401757551255,1.01146076612798,0.642510129266131,8.35596281181571e-40
2,-0.00214387579266561,1.00891299246711,0.842839868430686,1.7498431581482e-40
2,-0.000655085170940404,1.00107257082897,0.956624771079538,3.11940638548599e-37
2,0.00122933387512235,1.00463169520502,0.918124940594277,6.87811807270552e-37
2,-6.52329123289308e-05,1.00281329024103,0.995540472993929,3.92150059230342e-38
2,0.00494442839655768,0.973424464193559,0.693938399107379,1.19290261065405e-34
2,0.00478990934847579,0.97214652295394,0.719988569087853,2.46540854316739e-32
2,-0.00506483730552475,1.00415651250422,0.653285911496557,4.60105283821151e-39
2,0.00250474131782527,0.998180628054284,0.83937730118726,8.34073108538953e-36
2,0.00187603319834237,0.980813874472344,0.877832691483437,1.05503108021233e-35
2,0.00192492341616321,0.984271182818348,0.882173855231378,1.00904283011164e-33
2,-0.00503675036578364,1.01751074062804,0.647064251768246,3.2429474293494e-40
2,0.00289008197231196,0.992664357986798,0.811158679720706,2.63993040399609e-36
2,0.000161004149379036,0.999983513341486,0.989261172718681,1.00926392095093e-36
2,-0.00321922267072437,1.01236152767849,0.781704716599151,4.23228444992953e-38
2,0.00127429215649421,0.98719820244814,0.919173744077884,1.71584089972682e-35
2,0.000820352014180005,0.995903646645651,0.947813897782855,3.19294515212162e-35
2,0.00526472797299943,0.97539045902671,0.66512932691256,3.71465118406727e-36
2,0.000164607888234907,1.00893131340922,0.988560855750256,1.86998617869453e-38
2,-0.000867699515670441,0.987919392323381,0.941615631998608,3.56642010419842e-37
2,0.000785546583637586,1.00115358317606,0.946850035432065,2.81042449966856e-37
2,0.00121519860796416,0.986081161889924,0.918416519573844,7.29916203666563e-37
2,0.0106885506795186,0.951340197372583,0.412638226904948,5.3602485461561e-33
