Transfer,Experiment,Media,Function,MeasurementReplicate
3,expt,B02,0.475618544319001,1
3,expt,B04,0.0144126831611818,3
3,expt,B12,0.0144126831611818,2
3,expt,B08,0.0384338217631516,1
3,expt,B02,0.49963968292097,2
3,expt,B06,0.0384338217631516,3
3,expt,B08,0.0384338217631516,2
3,expt,B02,0.557290415565698,3
3,expt,B10,0.0192169108815758,3
3,expt,B12,0.0240211386019697,3
3,expt,B08,0.0432380494835455,3
3,expt,C05,0.0384338217631516,1
3,expt,H04,0.446793177996637,1
3,expt,C09,0.0240211386019697,1
3,expt,C09,0.0240211386019697,2
3,expt,H04,0.441988950276243,2
3,expt,C11,0.0192169108815758,1
3,expt,C03,0.441988950276243,1
3,expt,C03,0.427576267115061,2
3,expt,H04,0.422772039394667,3
3,expt,C05,0.0432380494835455,2
3,expt,C01,0.437184722555849,1
3,expt,C03,0.398750900792698,3
3,expt,C11,0.0192169108815758,2
3,expt,C07,0.0432380494835455,1
3,expt,C01,0.466010088878213,2
3,expt,C05,0.0432380494835455,3
3,expt,C07,0.0432380494835455,2
3,expt,C01,0.504443910641364,3
3,expt,C09,0.0192169108815758,3
3,expt,C11,0.0240211386019697,3
3,expt,C07,0.0480422772039395,3
3,expt,C06,0.0384338217631516,1
3,expt,A05,0.0432380494835455,1
3,expt,C10,0.0192169108815758,1
3,expt,C10,0.0192169108815758,2
3,expt,A05,0.0384338217631516,2
3,expt,C12,0.0192169108815758,1
3,expt,C04,0.427576267115061,1
3,expt,C04,0.470814316598607,2
3,expt,A05,0.0336295940427576,3
3,expt,C06,0.0432380494835455,2
3,expt,C02,0.441988950276243,1
3,expt,C04,0.451597405717031,3
3,expt,C12,0.0192169108815758,2
3,expt,C08,0.0384338217631516,1
3,expt,C02,0.451597405717031,2
3,expt,C06,0.0432380494835455,3
3,expt,C08,0.0432380494835455,2
3,expt,C02,0.518856593802546,3
3,expt,C10,0.0192169108815758,3
3,expt,C12,0.0192169108815758,3
3,expt,C08,0.0480422772039395,3
3,expt,D05,0.0192169108815758,1
3,expt,H06,0.0336295940427576,1
3,expt,H06,0.0192169108815758,2
3,expt,D03,0.432380494835455,1
3,expt,D03,0.437184722555849,2
3,expt,H06,0.0144126831611818,3
3,expt,D05,0.0192169108815758,2
3,expt,D01,0.437184722555849,1
3,expt,D03,0.441988950276243,3
3,expt,D07,0.0144126831611818,1
3,expt,D01,0.432380494835455,2
3,expt,D05,0.0240211386019697,3
3,expt,D07,0.0192169108815758,2
3,expt,D01,0.475618544319001,3
3,expt,D07,0.0192169108815758,3
3,expt,D06,0.0144126831611818,1
3,expt,A07,0.0432380494835455,1
3,expt,A07,0.0384338217631516,2
3,expt,D04,0.417967811674273,1
3,expt,D04,0.413163583953879,2
3,expt,A07,0.0288253663223637,3
3,expt,D06,0.0240211386019697,2
3,expt,D02,0.437184722555849,1
3,expt,D04,0.427576267115061,3
3,expt,D08,0.0144126831611818,1
3,expt,D02,0.427576267115061,2
3,expt,D06,0.0144126831611818,3
3,expt,D08,0.0192169108815758,2
3,expt,D02,0.470814316598607,3
3,expt,D08,0.0192169108815758,3
3,expt,E05,0.139322603891424,1
3,expt,H08,0.0192169108815758,1
3,expt,E09,0.0288253663223637,1
3,expt,E09,0.0240211386019697,2
3,expt,H08,0.0240211386019697,2
3,expt,E11,0.0240211386019697,1
3,expt,E03,0.466010088878213,1
3,expt,E03,0.441988950276243,2
3,expt,H08,0.0144126831611818,3
3,expt,E05,0.0432380494835455,2
3,expt,E01,0.470814316598607,1
3,expt,E03,0.494835455200577,3
3,expt,E11,0.0192169108815758,2
3,expt,E07,0.0144126831611818,1
3,expt,E01,0.485226999759789,2
3,expt,E05,0.0480422772039395,3
3,expt,E07,0.0144126831611818,2
3,expt,E01,0.533269276963728,3
3,expt,E09,0.0240211386019697,3
3,expt,E11,0.0240211386019697,3
3,expt,E07,0.0240211386019697,3
3,expt,E06,0.0384338217631516,1
3,expt,A09,0.0288253663223637,1
3,expt,E10,0.0288253663223637,1
3,expt,E10,0.0240211386019697,2
3,expt,A09,0.0288253663223637,2
3,expt,E12,0.0240211386019697,1
3,expt,E04,0.485226999759789,1
3,expt,E04,0.466010088878213,2
3,expt,A09,0.0480422772039395,3
3,expt,E06,0.0432380494835455,2
3,expt,E02,0.461205861157819,1
3,expt,E04,0.49963968292097,3
3,expt,E12,0.0240211386019697,2
3,expt,E08,0.0432380494835455,1
3,expt,E02,0.475618544319001,2
3,expt,E06,0.0480422772039395,3
3,expt,E08,0.0432380494835455,2
3,expt,E02,0.514052366082152,3
3,expt,E10,0.0192169108815758,3
3,expt,E12,0.0288253663223637,3
3,expt,E08,0.0480422772039395,3
3,expt,F05,0.0240211386019697,1
3,expt,F09,0.0288253663223637,1
3,expt,F09,0.0240211386019697,2
3,expt,F11,0.0192169108815758,1
3,expt,F03,0.408359356233485,1
3,expt,F03,0.432380494835455,2
3,expt,F05,0.0192169108815758,2
3,expt,F01,0.441988950276243,1
3,expt,F03,0.461205861157819,3
3,expt,F11,0.0240211386019697,2
3,expt,F07,0.0288253663223637,1
3,expt,F01,0.441988950276243,2
3,expt,F05,0.0240211386019697,3
3,expt,F07,0.0240211386019697,2
3,expt,F01,0.456401633437425,3
3,expt,F09,0.0192169108815758,3
3,expt,F11,0.0240211386019697,3
3,expt,F07,0.0192169108815758,3
3,expt,F06,0.0240211386019697,1
3,expt,A11,0.0288253663223637,1
3,expt,F10,0.0288253663223637,1
3,expt,F10,0.0288253663223637,2
3,expt,A11,0.0192169108815758,2
3,expt,F12,0.0192169108815758,1
3,expt,F04,0.417967811674273,1
3,expt,F04,0.408359356233485,2
3,expt,A11,0.0144126831611818,3
3,expt,F06,0.0192169108815758,2
3,expt,F02,0.470814316598607,1
3,expt,F04,0.413163583953879,3
3,expt,F12,0.0192169108815758,2
3,expt,F08,0.0192169108815758,1
3,expt,F02,0.470814316598607,2
3,expt,F06,0.0192169108815758,3
3,expt,F08,0.0192169108815758,2
3,expt,F02,0.466010088878213,3
3,expt,F10,0.0192169108815758,3
3,expt,F12,0.0192169108815758,3
3,expt,F08,0.0336295940427576,3
3,expt,G05,0.0240211386019697,1
3,expt,G09,0.0240211386019697,1
3,expt,G09,0.0240211386019697,2
3,expt,G11,0.0192169108815758,1
3,expt,G03,0.384338217631516,1
3,expt,G03,0.417967811674273,2
3,expt,G05,0.0192169108815758,2
3,expt,G01,0.413163583953879,1
3,expt,G03,0.451597405717031,3
3,expt,G11,0.0192169108815758,2
3,expt,G07,0.0192169108815758,1
3,expt,G01,0.441988950276243,2
3,expt,G05,0.0288253663223637,3
3,expt,G07,0.0192169108815758,2
3,expt,G01,0.470814316598607,3
3,expt,G09,0.0192169108815758,3
3,expt,G11,0.0192169108815758,3
3,expt,G07,0.0240211386019697,3
3,expt,G06,0.0192169108815758,1
3,expt,G10,0.0240211386019697,1
3,expt,G10,0.0240211386019697,2
3,expt,G12,0.0240211386019697,1
3,expt,G04,0.360317079029546,1
3,expt,G04,0.36512130674994,2
3,expt,G06,0.0144126831611818,2
3,expt,G02,0.393946673072304,1
3,expt,G04,0.408359356233485,3
3,expt,G12,0.0144126831611818,2
3,expt,G08,0.0144126831611818,1
3,expt,G02,0.427576267115061,2
3,expt,G06,0.0240211386019697,3
3,expt,G08,0.0288253663223637,2
3,expt,G02,0.475618544319001,3
3,expt,G10,0.0192169108815758,3
3,expt,G12,0.0240211386019697,3
3,expt,G08,0.0192169108815758,3
3,expt,H05,0.0192169108815758,1
3,expt,H03,0.393946673072304,1
3,expt,H03,0.374729762190728,2
3,expt,H05,0.0192169108815758,2
3,expt,H01,0.427576267115061,1
3,expt,H03,0.427576267115061,3
3,expt,H07,0.0192169108815758,1
3,expt,H01,0.456401633437425,2
3,expt,H05,0.0240211386019697,3
3,expt,H07,0.0192169108815758,2
3,expt,H01,0.456401633437425,3
3,expt,H07,0.0432380494835455,3
4,ctrl,A04,0.0176522506619594,1
4,ctrl,A10,0.0176522506619594,1
4,ctrl,A02,0.0176522506619594,1
4,ctrl,A12,0.0176522506619594,1
4,ctrl,A06,0.0176522506619594,1
4,ctrl,A04,0.0141218005295675,2
4,ctrl,A01,0.0141218005295675,1
4,ctrl,A08,0.0176522506619594,1
4,ctrl,A10,0.0176522506619594,2
4,ctrl,A06,0.0141218005295675,2
4,ctrl,A12,0.0176522506619594,2
4,ctrl,A01,0.0141218005295675,2
4,ctrl,A10,0.0141218005295675,3
4,ctrl,A08,0.0141218005295675,2
4,ctrl,A08,0.0141218005295675,3
4,ctrl,A06,0.0141218005295675,3
4,ctrl,A02,0.0141218005295675,2
4,ctrl,A01,0.0141218005295675,3
4,ctrl,A04,0.0141218005295675,3
4,ctrl,A12,0.0176522506619594,3
4,ctrl,A02,0.0176522506619594,3
4,ctrl,B03,0.0176522506619594,1
4,ctrl,B09,0.0176522506619594,1
4,ctrl,B01,0.0176522506619594,1
4,ctrl,B11,0.0176522506619594,1
4,ctrl,B05,0.0176522506619594,1
4,ctrl,B03,0.0176522506619594,2
4,ctrl,H02,0.0176522506619594,1
4,ctrl,B07,0.0141218005295675,1
4,ctrl,B09,0.0176522506619594,2
4,ctrl,B05,0.0141218005295675,2
4,ctrl,B11,0.0141218005295675,2
4,ctrl,H02,0.0141218005295675,2
4,ctrl,B09,0.0141218005295675,3
4,ctrl,B07,0.0141218005295675,2
4,ctrl,B07,0.0141218005295675,3
4,ctrl,B05,0.0141218005295675,3
4,ctrl,B01,0.0141218005295675,2
4,ctrl,H02,0.0141218005295675,3
4,ctrl,B03,0.0176522506619594,3
4,ctrl,B11,0.0141218005295675,3
4,ctrl,B01,0.0176522506619594,3
4,ctrl,B04,0.0176522506619594,1
4,ctrl,B10,0.0176522506619594,1
4,ctrl,B02,0.0176522506619594,1
4,ctrl,B12,0.0176522506619594,1
4,ctrl,B06,0.0176522506619594,1
4,ctrl,B04,0.0176522506619594,2
4,ctrl,A03,0.0141218005295675,1
4,ctrl,B08,0.0247131509267432,1
4,ctrl,B10,0.0141218005295675,2
4,ctrl,B06,0.0176522506619594,2
4,ctrl,B12,0.0141218005295675,2
4,ctrl,A03,0.0141218005295675,2
4,ctrl,B10,0.0141218005295675,3
4,ctrl,B08,0.0458958517210944,2
4,ctrl,B08,0.0141218005295675,3
4,ctrl,B06,0.0141218005295675,3
4,ctrl,B02,0.0141218005295675,2
4,ctrl,A03,0.0105913503971756,3
4,ctrl,B04,0.0141218005295675,3
4,ctrl,B12,0.0141218005295675,3
4,ctrl,B02,0.0141218005295675,3
4,ctrl,C03,0.0247131509267432,1
4,ctrl,C09,0.0211827007943513,1
4,ctrl,C01,0.0176522506619594,1
4,ctrl,C11,0.0176522506619594,1
4,ctrl,C05,0.028243601059135,1
4,ctrl,C03,0.0176522506619594,2
4,ctrl,H04,0.0176522506619594,1
4,ctrl,C07,0.0176522506619594,1
4,ctrl,C09,0.0176522506619594,2
4,ctrl,C05,0.0141218005295675,2
4,ctrl,C11,0.0458958517210944,2
4,ctrl,H04,0.0141218005295675,2
4,ctrl,C09,0.0176522506619594,3
4,ctrl,C07,0.0141218005295675,2
4,ctrl,C07,0.0141218005295675,3
4,ctrl,C05,0.0141218005295675,3
4,ctrl,C01,0.0141218005295675,2
4,ctrl,H04,0.0141218005295675,3
4,ctrl,C03,0.0141218005295675,3
4,ctrl,C11,0.0141218005295675,3
4,ctrl,C01,0.0176522506619594,3
4,ctrl,C04,0.0211827007943513,1
4,ctrl,C10,0.0176522506619594,1
4,ctrl,C02,0.0176522506619594,1
4,ctrl,C12,0.0176522506619594,1
4,ctrl,C06,0.0176522506619594,1
4,ctrl,C04,0.0141218005295675,2
4,ctrl,A05,0.0211827007943513,1
4,ctrl,C08,0.0176522506619594,1
4,ctrl,C10,0.0141218005295675,2
4,ctrl,C06,0.0105913503971756,2
4,ctrl,C12,0.0317740511915269,2
4,ctrl,A05,0.0141218005295675,2
4,ctrl,C10,0.0141218005295675,3
4,ctrl,C08,0.0141218005295675,2
4,ctrl,C08,0.0141218005295675,3
4,ctrl,C06,0.0141218005295675,3
4,ctrl,C02,0.0141218005295675,2
4,ctrl,A05,0.0141218005295675,3
4,ctrl,C04,0.0141218005295675,3
4,ctrl,C12,0.0176522506619594,3
4,ctrl,C02,0.0176522506619594,3
4,ctrl,D03,0.0211827007943513,1
4,ctrl,D09,0.0741394527802295,1
4,ctrl,D01,0.0176522506619594,1
4,ctrl,D11,0.0458958517210944,1
4,ctrl,D05,0.0176522506619594,1
4,ctrl,D03,0.0211827007943513,2
4,ctrl,H06,0.0176522506619594,1
4,ctrl,D07,0.028243601059135,1
4,ctrl,D09,0.0706090026478376,2
4,ctrl,D05,0.0141218005295675,2
4,ctrl,D11,0.0423654015887026,2
4,ctrl,H06,0.0176522506619594,2
4,ctrl,D09,0.0670785525154457,3
4,ctrl,D07,0.0141218005295675,2
4,ctrl,D07,0.0176522506619594,3
4,ctrl,D05,0.0176522506619594,3
4,ctrl,D01,0.0176522506619594,2
4,ctrl,H06,0.0141218005295675,3
4,ctrl,D03,0.0211827007943513,3
4,ctrl,D11,0.0458958517210944,3
4,ctrl,D01,0.0176522506619594,3
4,ctrl,D04,0.0176522506619594,1
4,ctrl,D10,0.116504854368932,1
4,ctrl,D02,0.0176522506619594,1
4,ctrl,D12,0.102383053839365,1
4,ctrl,D06,0.028243601059135,1
4,ctrl,D04,0.0176522506619594,2
4,ctrl,A07,0.0141218005295675,1
4,ctrl,D08,0.0211827007943513,1
4,ctrl,D10,0.0917917034421889,2
4,ctrl,D06,0.0141218005295675,2
4,ctrl,D12,0.0847308031774051,2
4,ctrl,A07,0.0141218005295675,2
4,ctrl,D10,0.0953221535745807,3
4,ctrl,D08,0.0141218005295675,2
4,ctrl,D08,0.0141218005295675,3
4,ctrl,D06,0.0141218005295675,3
4,ctrl,D02,0.0141218005295675,2
4,ctrl,A07,0.0141218005295675,3
4,ctrl,D04,0.0141218005295675,3
4,ctrl,D12,0.102383053839365,3
4,ctrl,D02,0.0317740511915269,3
4,ctrl,E03,0.0211827007943513,1
4,ctrl,E09,0.028243601059135,1
4,ctrl,E01,0.0176522506619594,1
4,ctrl,E11,0.0176522506619594,1
4,ctrl,E05,0.0211827007943513,1
4,ctrl,E03,0.0211827007943513,2
4,ctrl,H08,0.0176522506619594,1
4,ctrl,E07,0.0211827007943513,1
4,ctrl,E09,0.0211827007943513,2
4,ctrl,E05,0.0247131509267432,2
4,ctrl,E11,0.0247131509267432,2
4,ctrl,H08,0.0141218005295675,2
4,ctrl,E09,0.0176522506619594,3
4,ctrl,E07,0.0141218005295675,2
4,ctrl,E07,0.0211827007943513,3
4,ctrl,E05,0.028243601059135,3
4,ctrl,E01,0.0141218005295675,2
4,ctrl,H08,0.0141218005295675,3
4,ctrl,E03,0.0176522506619594,3
4,ctrl,E11,0.0176522506619594,3
4,ctrl,E01,0.0141218005295675,3
4,ctrl,E04,0.0211827007943513,1
4,ctrl,E10,0.0247131509267432,1
4,ctrl,E02,0.028243601059135,1
4,ctrl,E12,0.0176522506619594,1
4,ctrl,E06,0.0176522506619594,1
4,ctrl,E04,0.0176522506619594,2
4,ctrl,A09,0.0176522506619594,1
4,ctrl,E08,0.0176522506619594,1
4,ctrl,E10,0.0141218005295675,2
4,ctrl,E06,0.0141218005295675,2
4,ctrl,E12,0.0176522506619594,2
4,ctrl,A09,0.0141218005295675,2
4,ctrl,E10,0.0141218005295675,3
4,ctrl,E08,0.0176522506619594,2
4,ctrl,E08,0.0211827007943513,3
4,ctrl,E06,0.0141218005295675,3
4,ctrl,E02,0.0176522506619594,2
4,ctrl,A09,0.0141218005295675,3
4,ctrl,E04,0.0141218005295675,3
4,ctrl,E12,0.0176522506619594,3
4,ctrl,E02,0.0176522506619594,3
4,ctrl,F03,0.0211827007943513,1
4,ctrl,F09,0.0211827007943513,1
4,ctrl,F01,0.0176522506619594,1
4,ctrl,F11,0.0211827007943513,1
4,ctrl,F05,0.0211827007943513,1
4,ctrl,F03,0.0247131509267432,2
4,ctrl,F07,0.0141218005295675,1
4,ctrl,F09,0.0176522506619594,2
4,ctrl,F05,0.0141218005295675,2
4,ctrl,F11,0.0176522506619594,2
4,ctrl,F09,0.0176522506619594,3
4,ctrl,F07,0.0141218005295675,2
4,ctrl,F07,0.0141218005295675,3
4,ctrl,F05,0.0141218005295675,3
4,ctrl,F01,0.0141218005295675,2
4,ctrl,F03,0.0176522506619594,3
4,ctrl,F11,0.0176522506619594,3
4,ctrl,F01,0.0176522506619594,3
4,ctrl,F04,0.0211827007943513,1
4,ctrl,F10,0.0176522506619594,1
4,ctrl,F02,0.0176522506619594,1
4,ctrl,F12,0.0211827007943513,1
4,ctrl,F06,0.0211827007943513,1
4,ctrl,F04,0.0176522506619594,2
4,ctrl,A11,0.0211827007943513,1
4,ctrl,F08,0.0141218005295675,1
4,ctrl,F10,0.0141218005295675,2
4,ctrl,F06,0.0141218005295675,2
4,ctrl,F12,0.0176522506619594,2
4,ctrl,A11,0.0176522506619594,2
4,ctrl,F10,0.0141218005295675,3
4,ctrl,F08,0.0141218005295675,2
4,ctrl,F08,0.0141218005295675,3
4,ctrl,F06,0.0176522506619594,3
4,ctrl,F02,0.0247131509267432,2
4,ctrl,A11,0.0141218005295675,3
4,ctrl,F04,0.0141218005295675,3
4,ctrl,F12,0.0176522506619594,3
4,ctrl,F02,0.0176522506619594,3
4,ctrl,G03,0.0211827007943513,1
4,ctrl,G09,0.0494263018534863,1
4,ctrl,G01,0.0176522506619594,1
4,ctrl,G11,0.0423654015887026,1
4,ctrl,G05,0.0211827007943513,1
4,ctrl,G03,0.0211827007943513,2
4,ctrl,G07,0.0176522506619594,1
4,ctrl,G09,0.0388349514563107,2
4,ctrl,G05,0.0141218005295675,2
4,ctrl,G11,0.0317740511915269,2
4,ctrl,G09,0.0388349514563107,3
4,ctrl,G07,0.0211827007943513,2
4,ctrl,G07,0.0211827007943513,3
4,ctrl,G05,0.0176522506619594,3
4,ctrl,G01,0.0176522506619594,2
4,ctrl,G03,0.0176522506619594,3
4,ctrl,G11,0.0423654015887026,3
4,ctrl,G01,0.0176522506619594,3
4,ctrl,G04,0.0247131509267432,1
4,ctrl,G10,0.0423654015887026,1
4,ctrl,G02,0.0176522506619594,1
4,ctrl,G12,0.0388349514563107,1
4,ctrl,G06,0.0211827007943513,1
4,ctrl,G04,0.0176522506619594,2
4,ctrl,G08,0.0176522506619594,1
4,ctrl,G10,0.0353045013239188,2
4,ctrl,G06,0.0141218005295675,2
4,ctrl,G12,0.028243601059135,2
4,ctrl,G10,0.0388349514563107,3
4,ctrl,G08,0.0141218005295675,2
4,ctrl,G08,0.0141218005295675,3
4,ctrl,G06,0.0141218005295675,3
4,ctrl,G02,0.0423654015887026,2
4,ctrl,G04,0.0176522506619594,3
4,ctrl,G12,0.0388349514563107,3
4,ctrl,G02,0.0176522506619594,3
4,ctrl,H03,0.0211827007943513,1
4,ctrl,H01,0.0176522506619594,1
4,ctrl,H05,0.0176522506619594,1
4,ctrl,H03,0.0176522506619594,2
4,ctrl,H07,0.0176522506619594,1
4,ctrl,H05,0.0141218005295675,2
4,ctrl,H07,0.0176522506619594,2
4,ctrl,H07,0.0211827007943513,3
4,ctrl,H05,0.0176522506619594,3
4,ctrl,H01,0.0141218005295675,2
4,ctrl,H03,0.0176522506619594,3
4,ctrl,H01,0.0176522506619594,3
4,expt,A04,0.419996283218733,1
4,expt,A10,0.412562720683888,1
4,expt,A02,0.442296970823267,1
4,expt,A12,0.423713064486155,1
4,expt,A06,0.446013752090689,1
4,expt,A04,0.397695595614198,2
4,expt,A01,0.375394908009664,1
4,expt,A08,0.401412376881621,1
4,expt,A10,0.419996283218733,2
4,expt,A06,0.412562720683888,2
4,expt,A12,0.397695595614198,2
4,expt,A01,0.345660657870284,2
4,expt,A10,0.397695595614198,3
4,expt,A08,0.379111689277086,2
4,expt,A08,0.379111689277086,3
4,expt,A06,0.393978814346776,3
4,expt,A02,0.382828470544508,2
4,expt,A01,0.360527782939974,3
4,expt,A04,0.356811001672552,3
4,expt,A12,0.382828470544508,3
4,expt,A02,0.423713064486155,3
4,expt,B03,0.446013752090689,1
4,expt,B09,0.2155733135105,1
4,expt,B01,0.446013752090689,1
4,expt,B11,0.0966363129529827,1
4,expt,B05,0.393978814346776,1
4,expt,B03,0.431146627021,2
4,expt,H02,0.412562720683888,1
4,expt,B07,0.301059282661215,1
4,expt,B09,0.301059282661215,2
4,expt,B05,0.353094220405129,2
4,expt,B11,0.286192157591526,2
4,expt,H02,0.379111689277086,2
4,expt,B09,0.312209626463483,3
4,expt,B07,0.297342501393793,2
4,expt,B07,0.289908938858948,3
4,expt,B05,0.345660657870284,3
4,expt,B01,0.364244564207396,2
4,expt,H02,0.367961345474819,3
4,expt,B03,0.371678126742241,3
4,expt,B11,0.278758595056681,3
4,expt,B01,0.371678126742241,3
4,expt,B04,0.0148671250696896,1
4,expt,B10,0.297342501393793,1
4,expt,B02,0.367961345474819,1
4,expt,B12,0.327076751533172,1
4,expt,B06,0.367961345474819,1
4,expt,B04,0.0185839063371121,2
4,expt,A03,0.341943876602862,1
4,expt,B08,0.338227095335439,1
4,expt,B10,0.312209626463483,2
4,expt,B06,0.345660657870284,2
4,expt,B12,0.360527782939974,2
4,expt,A03,0.364244564207396,2
4,expt,B10,0.338227095335439,3
4,expt,B08,0.32335997026575,2
4,expt,B08,0.32335997026575,3
4,expt,B06,0.327076751533172,3
4,expt,B02,0.379111689277086,2
4,expt,A03,0.341943876602862,3
4,expt,B04,0.0111503438022672,3
4,expt,B12,0.330793532800595,3
4,expt,B02,0.367961345474819,3
4,expt,C03,0.397695595614198,1
4,expt,C09,0.438580189555845,1
4,expt,C01,0.386545251811931,1
4,expt,C11,0.364244564207396,1
4,expt,C05,0.130087344359784,1
4,expt,C03,0.356811001672552,2
4,expt,H04,0.371678126742241,1
4,expt,C07,0.23044043858019,1
4,expt,C09,0.375394908009664,2
4,expt,C05,0.345660657870284,2
4,expt,C11,0.375394908009664,2
4,expt,H04,0.356811001672552,2
4,expt,C09,0.397695595614198,3
4,expt,C07,0.182122282103698,2
4,expt,C07,0.304776063928638,3
4,expt,C05,0.275041813789258,3
4,expt,C01,0.353094220405129,2
4,expt,H04,0.341943876602862,3
4,expt,C03,0.349377439137707,3
4,expt,C11,0.419996283218733,3
4,expt,C01,0.41627950195131,3
4,expt,C04,0.371678126742241,1
4,expt,C10,0.386545251811931,1
4,expt,C02,0.375394908009664,1
4,expt,C12,0.390262033079353,1
4,expt,C06,0.0817691878832931,1
4,expt,C04,0.375394908009664,2
4,expt,A05,0.390262033079353,1
4,expt,C08,0.159821594499164,1
4,expt,C10,0.390262033079353,2
4,expt,C06,0.319643188998327,2
4,expt,C12,0.367961345474819,2
4,expt,A05,0.367961345474819,2
4,expt,C10,0.393978814346776,3
4,expt,C08,0.100353094220405,2
4,expt,C08,0.182122282103698,3
4,expt,C06,0.167255157034009,3
4,expt,C02,0.341943876602862,2
4,expt,A05,0.345660657870284,3
4,expt,C04,0.353094220405129,3
4,expt,C12,0.382828470544508,3
4,expt,C02,0.390262033079353,3
4,expt,D03,0.442296970823267,1
4,expt,D09,0.0669020628136034,1
4,expt,D01,0.379111689277086,1
4,expt,D11,0.0854859691507155,1
4,expt,D05,0.286192157591526,1
4,expt,D03,0.401412376881621,2
4,expt,H06,0.364244564207396,1
4,expt,D07,0.156104813231741,1
4,expt,D09,0.137520906894629,2
4,expt,D05,0.312209626463483,2
4,expt,D11,0.338227095335439,2
4,expt,H06,0.375394908009664,2
4,expt,D09,0.152388031964319,3
4,expt,D07,0.178405500836276,2
4,expt,D07,0.241590782382457,3
4,expt,D05,0.32335997026575,3
4,expt,D01,0.360527782939974,2
4,expt,H06,0.345660657870284,3
4,expt,D03,0.375394908009664,3
4,expt,D11,0.167255157034009,3
4,expt,D01,0.419996283218733,3
4,expt,D04,0.427429845753577,1
4,expt,D10,0.234157219847612,1
4,expt,D02,0.367961345474819,1
4,expt,D12,0.282475376324103,1
4,expt,D06,0.20070618844081,1
4,expt,D04,0.397695595614198,2
4,expt,A07,0.371678126742241,1
4,expt,D08,0.063185281546181,1
4,expt,D10,0.282475376324103,2
4,expt,D06,0.319643188998327,2
4,expt,D12,0.341943876602862,2
4,expt,A07,0.360527782939974,2
4,expt,D10,0.312209626463483,3
4,expt,D08,0.0743356253484483,2
4,expt,D08,0.10778665675525,3
4,expt,D06,0.286192157591526,3
4,expt,D02,0.364244564207396,2
4,expt,A07,0.364244564207396,3
4,expt,D04,0.360527782939974,3
4,expt,D12,0.312209626463483,3
4,expt,D02,0.379111689277086,3
4,expt,E03,0.379111689277086,1
4,expt,E09,0.0669020628136034,1
4,expt,E01,0.427429845753577,1
4,expt,E11,0.0594685002787586,1
4,expt,E05,0.390262033079353,1
4,expt,E03,0.364244564207396,2
4,expt,H08,0.375394908009664,1
4,expt,E07,0.408845939416465,1
4,expt,E09,0.10778665675525,2
4,expt,E05,0.397695595614198,2
4,expt,E11,0.193272625905965,2
4,expt,H08,0.360527782939974,2
4,expt,E09,0.118937000557517,3
4,expt,E07,0.393978814346776,2
4,expt,E07,0.393978814346776,3
4,expt,E05,0.386545251811931,3
4,expt,E01,0.349377439137707,2
4,expt,H08,0.353094220405129,3
4,expt,E03,0.356811001672552,3
4,expt,E11,0.182122282103698,3
4,expt,E01,0.375394908009664,3
4,expt,E04,0.390262033079353,1
4,expt,E10,0.182122282103698,1
4,expt,E02,0.371678126742241,1
4,expt,E12,0.312209626463483,1
4,expt,E06,0.353094220405129,1
4,expt,E04,0.364244564207396,2
4,expt,A09,0.319643188998327,1
4,expt,E08,0.382828470544508,1
4,expt,E10,0.208139750975655,2
4,expt,E06,0.367961345474819,2
4,expt,E12,0.319643188998327,2
4,expt,A09,0.312209626463483,2
4,expt,E10,0.304776063928638,3
4,expt,E08,0.371678126742241,2
4,expt,E08,0.367961345474819,3
4,expt,E06,0.356811001672552,3
4,expt,E02,0.353094220405129,2
4,expt,A09,0.32335997026575,3
4,expt,E04,0.360527782939974,3
4,expt,E12,0.330793532800595,3
4,expt,E02,0.379111689277086,3
4,expt,F03,0.397695595614198,1
4,expt,F09,0.234157219847612,1
4,expt,F01,0.353094220405129,1
4,expt,F11,0.12265378182494,1
4,expt,F05,0.367961345474819,1
4,expt,F03,0.349377439137707,2
4,expt,F07,0.382828470544508,1
4,expt,F09,0.226723657312767,2
4,expt,F05,0.345660657870284,2
4,expt,F11,0.327076751533172,2
4,expt,F09,0.297342501393793,3
4,expt,F07,0.356811001672552,2
4,expt,F07,0.360527782939974,3
4,expt,F05,0.341943876602862,3
4,expt,F01,0.327076751533172,2
4,expt,F03,0.341943876602862,3
4,expt,F11,0.304776063928638,3
4,expt,F01,0.379111689277086,3
4,expt,F04,0.393978814346776,1
4,expt,F10,0.263891469986991,1
4,expt,F02,0.353094220405129,1
4,expt,F12,0.304776063928638,1
4,expt,F06,0.341943876602862,1
4,expt,F04,0.345660657870284,2
4,expt,A11,0.327076751533172,1
4,expt,F08,0.353094220405129,1
4,expt,F10,0.252741126184724,2
4,expt,F06,0.32335997026575,2
4,expt,F12,0.319643188998327,2
4,expt,A11,0.330793532800595,2
4,expt,F10,0.297342501393793,3
4,expt,F08,0.327076751533172,2
4,expt,F08,0.330793532800595,3
4,expt,F06,0.330793532800595,3
4,expt,F02,0.32335997026575,2
4,expt,A11,0.278758595056681,3
4,expt,F04,0.32335997026575,3
4,expt,F12,0.32335997026575,3
4,expt,F02,0.364244564207396,3
4,expt,G03,0.434863408288422,1
4,expt,G09,0.397695595614198,1
4,expt,G01,0.371678126742241,1
4,expt,G11,0.382828470544508,1
4,expt,G05,0.297342501393793,1
4,expt,G03,0.360527782939974,2
