Transfer,Offspring,OffspringFunction,MeasurementReplicate,Parent,ParentFunction,Origin
4,C05,0.178143199725934,3,D04,0.360527782939974,B01
4,C06,0.232956491949298,1,D04,0.427429845753577,B01
4,C06,0.157588215142172,2,D04,0.397695595614198,B01
4,C06,0.184994861253854,3,D04,0.360527782939974,B01
4,C07,0.250085645769099,1,D04,0.427429845753577,B01
4,C07,0.188420692017814,2,D04,0.397695595614198,B01
4,C07,0.205549845837616,3,D04,0.360527782939974,B01
4,C08,0.253511476533059,1,D04,0.427429845753577,B01
4,C08,0.198698184309695,2,D04,0.397695595614198,B01
4,C08,0.212401507365536,3,D04,0.360527782939974,B01
4,E09,0.2672147995889,1,E01,0.427429845753577,B01
4,E09,0.246659815005139,2,E01,0.349377439137707,B01
4,E09,0.349434737923947,3,E01,0.375394908009664,B01
4,E10,0.25693730729702,1,E01,0.427429845753577,B01
4,E10,0.291195614936622,2,E01,0.349377439137707,B01
4,E10,0.322028091812265,3,E01,0.375394908009664,B01
4,E11,0.253511476533059,1,E01,0.427429845753577,B01
4,E11,0.246659815005139,2,E01,0.349377439137707,B01
4,E11,0.26378896882494,3,E01,0.375394908009664,B01
4,E12,0.236382322713258,1,E01,0.427429845753577,B01
4,E12,0.239808153477218,2,E01,0.349377439137707,B01
4,E12,0.253511476533059,3,E01,0.375394908009664,B01
4,F05,0.250085645769099,1,E05,0.390262033079353,B01
4,F05,0.208975676601576,2,E05,0.397695595614198,B01
4,F05,0.226104830421377,3,E05,0.386545251811931,B01
4,F06,0.243233984241178,1,E05,0.390262033079353,B01
4,F06,0.205549845837616,2,E05,0.397695595614198,B01
4,F06,0.215827338129496,3,E05,0.386545251811931,B01
4,F07,0.298047276464543,1,E05,0.390262033079353,B01
4,F07,0.226104830421377,2,E05,0.397695595614198,B01
4,F07,0.26036313806098,3,E05,0.386545251811931,B01
4,F08,0.280918122644741,1,E05,0.390262033079353,B01
4,F08,0.232956491949298,2,E05,0.397695595614198,B01
4,F08,0.308324768756423,3,E05,0.386545251811931,B01
4,A05,0.167865707434053,1,E07,0.408845939416465,B01
4,A05,0.229530661185337,2,E07,0.393978814346776,B01
4,A05,0.229530661185337,3,E07,0.393978814346776,B01
4,A06,0.191846522781775,1,E07,0.408845939416465,B01
4,A06,0.181569030489894,2,E07,0.393978814346776,B01
4,A06,0.181569030489894,3,E07,0.393978814346776,B01
4,A07,0.195272353545735,1,E07,0.408845939416465,B01
4,A07,0.202124015073655,2,E07,0.393978814346776,B01
4,A07,0.277492291880781,3,E07,0.393978814346776,B01
4,A08,0.0753682768071257,1,E07,0.408845939416465,B01
4,A08,0.0822199383350463,2,E07,0.393978814346776,B01
4,A08,0.0856457690990065,3,E07,0.393978814346776,B01
4,F09,0.243233984241178,1,G09,0.397695595614198,B01
4,F09,0.25693730729702,2,G09,0.371678126742241,B01
4,F09,0.291195614936622,3,G09,0.375394908009664,B01
4,F10,0.250085645769099,1,G09,0.397695595614198,B01
4,F10,0.2672147995889,2,G09,0.371678126742241,B01
4,F10,0.291195614936622,3,G09,0.375394908009664,B01
4,F11,0.226104830421377,1,G09,0.397695595614198,B01
4,F11,0.226104830421377,2,G09,0.371678126742241,B01
4,F11,0.239808153477218,3,G09,0.375394908009664,B01
4,F12,0.243233984241178,1,G09,0.397695595614198,B01
4,F12,0.25693730729702,2,G09,0.371678126742241,B01
4,F12,0.318602261048304,3,G09,0.375394908009664,B01
4,A09,0.116478245974649,1,H02,0.412562720683888,B01
4,A09,0.102774922918808,2,H02,0.379111689277086,B01
4,A09,0.174717368961973,3,H02,0.367961345474819,B01
4,A10,0.147310722850291,1,H02,0.412562720683888,B01
4,A10,0.154162384378212,2,H02,0.379111689277086,B01
4,A10,0.174717368961973,3,H02,0.367961345474819,B01
4,A11,0.188420692017814,1,H02,0.412562720683888,B01
4,A11,0.174717368961973,2,H02,0.379111689277086,B01
4,A11,0.25693730729702,3,H02,0.367961345474819,B01
4,A12,0.123329907502569,1,H02,0.412562720683888,B01
4,A12,0.123329907502569,2,H02,0.379111689277086,B01
4,A12,0.13018156903049,3,H02,0.367961345474819,B01
4,B05,0.202124015073655,1,H03,0.460880877160379,B01
4,B05,0.181569030489894,2,H03,0.379111689277086,B01
4,B05,0.195272353545735,3,H03,0.353094220405129,B01
4,B06,0.191846522781775,1,H03,0.460880877160379,B01
4,B06,0.181569030489894,2,H03,0.379111689277086,B01
4,B06,0.174717368961973,3,H03,0.353094220405129,B01
4,B07,0.222678999657417,1,H03,0.460880877160379,B01
4,B07,0.181569030489894,2,H03,0.379111689277086,B01
4,B07,0.188420692017814,3,H03,0.353094220405129,B01
4,B08,0.239808153477218,1,H03,0.460880877160379,B01
4,B08,0.178143199725934,2,H03,0.379111689277086,B01
4,B08,0.202124015073655,3,H03,0.353094220405129,B01
5,F09,0.402867872994196,1,B01,0.250085645769099,B01
5,F09,0.382383065892796,2,B01,0.298047276464543,B01
5,F09,0.440423352680096,3,B01,0.246659815005139,B01
5,F10,0.389211334926596,1,B01,0.250085645769099,B01
5,F10,0.406282007511096,2,B01,0.298047276464543,B01
5,F10,0.460908159781495,3,B01,0.246659815005139,B01
5,F11,0.331171048139297,1,B01,0.250085645769099,B01
5,F11,0.396039603960396,2,B01,0.298047276464543,B01
5,F11,0.419938545578696,3,B01,0.246659815005139,B01
5,F12,0.307272106520997,1,B01,0.250085645769099,B01
5,F12,0.392625469443496,2,B01,0.298047276464543,B01
5,F12,0.433595083646296,3,B01,0.246659815005139,B01
5,A09,0.331171048139297,1,D09,0.26036313806098,B01
5,A09,0.368726527825196,2,D09,0.246659815005139,B01
5,A09,0.375554796858996,3,D09,0.322028091812265,B01
5,A10,0.341413451689997,1,D09,0.26036313806098,B01
5,A10,0.365312393308296,2,D09,0.246659815005139,B01
5,A10,0.409696142027996,3,D09,0.322028091812265,B01
5,A11,0.341413451689997,1,D09,0.26036313806098,B01
5,A11,0.389211334926596,2,D09,0.246659815005139,B01
5,A11,0.402867872994196,3,D09,0.322028091812265,B01
5,A12,0.256060088767497,1,D09,0.26036313806098,B01
5,A12,0.269716626835097,2,D09,0.246659815005139,B01
5,A12,0.392625469443496,3,D09,0.322028091812265,B01
5,B01,0.324342779105497,1,D10,0.294621445700582,B01
5,B01,0.368726527825196,2,D10,0.356286399451867,B01
5,B01,0.433595083646296,3,D10,0.298047276464543,B01
5,B02,0.314100375554797,1,D10,0.294621445700582,B01
5,B02,0.355069989757596,2,D10,0.356286399451867,B01
5,B02,0.396039603960396,3,D10,0.298047276464543,B01
5,B03,0.327756913622397,1,D10,0.294621445700582,B01
5,B03,0.372140662342096,2,D10,0.356286399451867,B01
5,B03,0.385797200409696,3,D10,0.298047276464543,B01
5,B04,0.327756913622397,1,D10,0.294621445700582,B01
5,B04,0.368726527825196,2,D10,0.356286399451867,B01
5,B04,0.351655855240697,3,D10,0.298047276464543,B01
5,G05,0.355069989757596,1,D12,0.270640630352861,B01
5,G05,0.365312393308296,2,D12,0.291195614936622,B01
5,G05,0.399453738477296,3,D12,0.284343953408702,B01
5,G06,0.355069989757596,1,D12,0.270640630352861,B01
5,G06,0.385797200409696,2,D12,0.291195614936622,B01
5,G06,0.382383065892796,3,D12,0.284343953408702,B01
5,G07,0.355069989757596,1,D12,0.270640630352861,B01
5,G07,0.365312393308296,2,D12,0.291195614936622,B01
5,G07,0.351655855240697,3,D12,0.284343953408702,B01
5,G08,0.351655855240697,1,D12,0.270640630352861,B01
5,G08,0.355069989757596,2,D12,0.291195614936622,B01
5,G08,0.358484124274496,3,D12,0.284343953408702,B01
5,B05,0.337999317173097,1,E09,0.2672147995889,B01
5,B05,0.348241720723797,2,E09,0.246659815005139,B01
5,B05,0.365312393308296,3,E09,0.349434737923947,B01
5,B06,0.344827586206897,1,E09,0.2672147995889,B01
5,B06,0.334585182656197,2,E09,0.246659815005139,B01
5,B06,0.314100375554797,3,E09,0.349434737923947,B01
5,B07,0.324342779105497,1,E09,0.2672147995889,B01
5,B07,0.341413451689997,2,E09,0.246659815005139,B01
5,B07,0.334585182656197,3,E09,0.349434737923947,B01
5,B08,0.317514510071697,1,E09,0.2672147995889,B01
5,B08,0.317514510071697,2,E09,0.246659815005139,B01
5,B08,0.324342779105497,3,E09,0.349434737923947,B01
5,H01,0.365312393308296,1,E10,0.25693730729702,B01
5,H01,0.443837487196996,2,E10,0.291195614936622,B01
5,H01,0.512120177534995,3,E10,0.322028091812265,B01
5,H02,0.317514510071697,1,E10,0.25693730729702,B01
5,H02,0.375554796858996,2,E10,0.291195614936622,B01
5,H02,0.396039603960396,3,E10,0.322028091812265,B01
5,H03,0.351655855240697,1,E10,0.25693730729702,B01
5,H03,0.488221235916695,2,E10,0.291195614936622,B01
5,H03,0.512120177534995,3,E10,0.322028091812265,B01
5,H04,0.361898258791396,1,E10,0.25693730729702,B01
5,H04,0.355069989757596,2,E10,0.291195614936622,B01
5,H04,0.385797200409696,3,E10,0.322028091812265,B01
5,E09,0.372140662342096,1,F08,0.280918122644741,B01
5,E09,0.378968931375896,2,F08,0.232956491949298,B01
5,E09,0.416524411061796,3,F08,0.308324768756423,B01
5,E10,0.372140662342096,1,F08,0.280918122644741,B01
5,E10,0.382383065892796,2,F08,0.232956491949298,B01
5,E10,0.426766814612496,3,F08,0.308324768756423,B01
5,E11,0.337999317173097,1,F08,0.280918122644741,B01
5,E11,0.389211334926596,2,F08,0.232956491949298,B01
5,E11,0.423352680095596,3,F08,0.308324768756423,B01
5,E12,0.314100375554797,1,F08,0.280918122644741,B01
5,E12,0.375554796858996,2,F08,0.232956491949298,B01
5,E12,0.413110276544896,3,F08,0.308324768756423,B01
5,D09,0.355069989757596,1,F09,0.243233984241178,B01
5,D09,0.385797200409696,2,F09,0.25693730729702,B01
5,D09,0.375554796858996,3,F09,0.291195614936622,B01
5,D10,0.372140662342096,1,F09,0.243233984241178,B01
5,D10,0.378968931375896,2,F09,0.25693730729702,B01
5,D10,0.402867872994196,3,F09,0.291195614936622,B01
5,D11,0.320928644588597,1,F09,0.243233984241178,B01
5,D11,0.378968931375896,2,F09,0.25693730729702,B01
5,D11,0.416524411061796,3,F09,0.291195614936622,B01
5,D12,0.320928644588597,1,F09,0.243233984241178,B01
5,D12,0.361898258791396,2,F09,0.25693730729702,B01
5,D12,0.416524411061796,3,F09,0.291195614936622,B01
5,A05,0.314100375554797,1,G01,0.270640630352861,B01
5,A05,0.334585182656197,2,G01,0.308324768756423,B01
5,A05,0.344827586206897,3,G01,0.318602261048304,B01
5,A06,0.307272106520997,1,G01,0.270640630352861,B01
5,A06,0.341413451689997,2,G01,0.308324768756423,B01
5,A06,0.358484124274496,3,G01,0.318602261048304,B01
5,A07,0.320928644588597,1,G01,0.270640630352861,B01
5,A07,0.341413451689997,2,G01,0.308324768756423,B01
5,A07,0.348241720723797,3,G01,0.318602261048304,B01
5,A08,0.314100375554797,1,G01,0.270640630352861,B01
5,A08,0.320928644588597,2,G01,0.308324768756423,B01
5,A08,0.337999317173097,3,G01,0.318602261048304,B01
5,G01,0.348241720723797,1,G02,0.287769784172662,B01
5,G01,0.426766814612496,2,G02,0.308324768756423,B01
5,G01,0.437009218163196,3,G02,0.322028091812265,B01
5,G02,0.368726527825196,1,G02,0.287769784172662,B01
5,G02,0.430180949129396,2,G02,0.308324768756423,B01
5,G02,0.467736428815295,3,G02,0.322028091812265,B01
5,G03,0.355069989757596,1,G02,0.287769784172662,B01
5,G03,0.467736428815295,2,G02,0.308324768756423,B01
5,G03,0.433595083646296,3,G02,0.322028091812265,B01
5,G04,0.358484124274496,1,G02,0.287769784172662,B01
5,G04,0.481392966882895,2,G02,0.308324768756423,B01
5,G04,0.467736428815295,3,G02,0.322028091812265,B01
5,C09,0.320928644588597,1,G03,0.250085645769099,B01
5,C09,0.365312393308296,2,G03,0.26036313806098,B01
5,C09,0.375554796858996,3,G03,0.294621445700582,B01
5,C10,0.327756913622397,1,G03,0.250085645769099,B01
5,C10,0.361898258791396,2,G03,0.26036313806098,B01
5,C10,0.406282007511096,3,G03,0.294621445700582,B01
5,C11,0.327756913622397,1,G03,0.250085645769099,B01
5,C11,0.344827586206897,2,G03,0.26036313806098,B01
5,C11,0.467736428815295,3,G03,0.294621445700582,B01
5,C12,0.331171048139297,1,G03,0.250085645769099,B01
5,C12,0.351655855240697,2,G03,0.26036313806098,B01
5,C12,0.419938545578696,3,G03,0.294621445700582,B01
5,B09,0.331171048139297,1,G04,0.25693730729702,B01
5,B09,0.341413451689997,2,G04,0.284343953408702,B01
5,B09,0.396039603960396,3,G04,0.315176430284344,B01
5,B10,0.327756913622397,1,G04,0.25693730729702,B01
5,B10,0.324342779105497,2,G04,0.284343953408702,B01
5,B10,0.375554796858996,3,G04,0.315176430284344,B01
5,B11,0.310686241037897,1,G04,0.25693730729702,B01
5,B11,0.334585182656197,2,G04,0.284343953408702,B01
5,B11,0.467736428815295,3,G04,0.315176430284344,B01
5,B12,0.303857972004097,1,G04,0.25693730729702,B01
5,B12,0.300443837487197,2,G04,0.284343953408702,B01
5,B12,0.454079890747696,3,G04,0.315176430284344,B01
5,G09,0.368726527825196,1,G06,0.2672147995889,B01
5,G09,0.409696142027996,2,G06,0.291195614936622,B01
5,G09,0.460908159781495,3,G06,0.284343953408702,B01
5,G10,0.392625469443496,1,G06,0.2672147995889,B01
5,G10,0.450665756230796,2,G06,0.291195614936622,B01
5,G10,0.471150563332195,3,G06,0.284343953408702,B01
5,G11,0.341413451689997,1,G06,0.2672147995889,B01
5,G11,0.368726527825196,2,G06,0.291195614936622,B01
5,G11,0.471150563332195,3,G06,0.284343953408702,B01
5,G12,0.334585182656197,1,G06,0.2672147995889,B01
5,G12,0.372140662342096,2,G06,0.291195614936622,B01
5,G12,0.474564697849095,3,G06,0.284343953408702,B01
5,A01,0.314100375554797,1,G07,0.287769784172662,B01
5,A01,0.361898258791396,2,G07,0.462487153134635,B01
5,A01,0.385797200409696,3,G07,0.349434737923947,B01
5,A02,0.327756913622397,1,G07,0.287769784172662,B01
5,A02,0.375554796858996,2,G07,0.462487153134635,B01
5,A02,0.426766814612496,3,G07,0.349434737923947,B01
5,A03,0.286787299419597,1,G07,0.287769784172662,B01
5,A03,0.317514510071697,2,G07,0.462487153134635,B01
5,A03,0.351655855240697,3,G07,0.349434737923947,B01
5,A04,0.300443837487197,1,G07,0.287769784172662,B01
5,A04,0.396039603960396,2,G07,0.462487153134635,B01
5,A04,0.402867872994196,3,G07,0.349434737923947,B01
5,D01,0.361898258791396,1,G08,0.294621445700582,B01
5,D01,0.368726527825196,2,G08,0.294621445700582,B01
5,D01,0.358484124274496,3,G08,0.342583076396026,B01
5,D02,0.365312393308296,1,G08,0.294621445700582,B01
5,D02,0.361898258791396,2,G08,0.294621445700582,B01
5,D02,0.389211334926596,3,G08,0.342583076396026,B01
5,D03,0.334585182656197,1,G08,0.294621445700582,B01
5,D03,0.372140662342096,2,G08,0.294621445700582,B01
5,D03,0.406282007511096,3,G08,0.342583076396026,B01
5,D04,0.334585182656197,1,G08,0.294621445700582,B01
5,D04,0.399453738477296,2,G08,0.294621445700582,B01
5,D04,0.389211334926596,3,G08,0.342583076396026,B01
5,D05,0.334585182656197,1,G09,0.274066461116821,B01
5,D05,0.372140662342096,2,G09,0.304898937992463,B01
5,D05,0.382383065892796,3,G09,0.339157245632066,B01
5,D06,0.334585182656197,1,G09,0.274066461116821,B01
5,D06,0.378968931375896,2,G09,0.304898937992463,B01
5,D06,0.365312393308296,3,G09,0.339157245632066,B01
5,D07,0.348241720723797,1,G09,0.274066461116821,B01
5,D07,0.361898258791396,2,G09,0.304898937992463,B01
5,D07,0.358484124274496,3,G09,0.339157245632066,B01
5,D08,0.358484124274496,1,G09,0.274066461116821,B01
5,D08,0.375554796858996,2,G09,0.304898937992463,B01
5,D08,0.385797200409696,3,G09,0.339157245632066,B01
5,E05,0.344827586206897,1,G10,0.277492291880781,B01
5,E05,0.382383065892796,2,G10,0.322028091812265,B01
5,E05,0.368726527825196,3,G10,0.339157245632066,B01
5,E06,0.348241720723797,1,G10,0.277492291880781,B01
5,E06,0.385797200409696,2,G10,0.322028091812265,B01
5,E06,0.382383065892796,3,G10,0.339157245632066,B01
5,E07,0.361898258791396,1,G10,0.277492291880781,B01
5,E07,0.372140662342096,2,G10,0.322028091812265,B01
5,E07,0.409696142027996,3,G10,0.339157245632066,B01
5,E08,0.365312393308296,1,G10,0.277492291880781,B01
5,E08,0.372140662342096,2,G10,0.322028091812265,B01
5,E08,0.389211334926596,3,G10,0.339157245632066,B01
5,H05,0.378968931375896,1,G11,0.243233984241178,B01
5,H05,0.382383065892796,2,G11,0.311750599520384,B01
5,H05,0.399453738477296,3,G11,0.325453922576225,B01
5,H06,0.351655855240697,1,G11,0.243233984241178,B01
5,H06,0.368726527825196,2,G11,0.311750599520384,B01
5,H06,0.355069989757596,3,G11,0.325453922576225,B01
5,H07,0.355069989757596,1,G11,0.243233984241178,B01
5,H07,0.382383065892796,2,G11,0.311750599520384,B01
5,H07,0.402867872994196,3,G11,0.325453922576225,B01
5,H08,0.365312393308296,1,G11,0.243233984241178,B01
5,H08,0.368726527825196,2,G11,0.311750599520384,B01
5,H08,0.389211334926596,3,G11,0.325453922576225,B01
5,C05,0.331171048139297,1,G12,0.25693730729702,B01
5,C05,0.355069989757596,2,G12,0.315176430284344,B01
5,C05,0.348241720723797,3,G12,0.325453922576225,B01
5,C06,0.324342779105497,1,G12,0.25693730729702,B01
5,C06,0.358484124274496,2,G12,0.315176430284344,B01
5,C06,0.324342779105497,3,G12,0.325453922576225,B01
5,C07,0.348241720723797,1,G12,0.25693730729702,B01
5,C07,0.361898258791396,2,G12,0.315176430284344,B01
5,C07,0.344827586206897,3,G12,0.325453922576225,B01
5,C08,0.341413451689997,1,G12,0.25693730729702,B01
5,C08,0.344827586206897,2,G12,0.315176430284344,B01
5,C08,0.375554796858996,3,G12,0.325453922576225,B01
5,E01,0.348241720723797,1,H05,0.25693730729702,B01
5,E01,0.378968931375896,2,H05,0.291195614936622,B01
5,E01,0.365312393308296,3,H05,0.301473107228503,B01
5,E02,0.368726527825196,1,H05,0.25693730729702,B01
5,E02,0.382383065892796,2,H05,0.291195614936622,B01
5,E02,0.402867872994196,3,H05,0.301473107228503,B01
5,E03,0.331171048139297,1,H05,0.25693730729702,B01
5,E03,0.378968931375896,2,H05,0.291195614936622,B01
5,E03,0.402867872994196,3,H05,0.301473107228503,B01
5,E04,0.341413451689997,1,H05,0.25693730729702,B01
5,E04,0.406282007511096,2,H05,0.291195614936622,B01
5,E04,0.419938545578696,3,H05,0.301473107228503,B01
5,C01,0.337999317173097,1,H07,0.304898937992463,B01
5,C01,0.361898258791396,2,H07,0.291195614936622,B01
5,C01,0.378968931375896,3,H07,0.318602261048304,B01
5,C02,0.348241720723797,1,H07,0.304898937992463,B01
5,C02,0.361898258791396,2,H07,0.291195614936622,B01
5,C02,0.368726527825196,3,H07,0.318602261048304,B01
5,C03,0.334585182656197,1,H07,0.304898937992463,B01
5,C03,0.392625469443496,2,H07,0.291195614936622,B01
5,C03,0.375554796858996,3,H07,0.318602261048304,B01
5,C04,0.320928644588597,1,H07,0.304898937992463,B01
5,C04,0.344827586206897,2,H07,0.291195614936622,B01
5,C04,0.365312393308296,3,H07,0.318602261048304,B01
6,E09,0.29790115098172,1,D10,0.372140662342096,B01
6,E09,0.30467163168585,2,D10,0.378968931375896,B01
6,E09,0.314827352742045,3,D10,0.402867872994196,B01
6,E10,0.29113067027759,1,D10,0.372140662342096,B01
6,E10,0.29113067027759,2,D10,0.378968931375896,B01
6,E10,0.294515910629655,3,D10,0.402867872994196,B01
6,E11,0.27758970886933,1,D10,0.372140662342096,B01
6,E11,0.31821259309411,2,D10,0.378968931375896,B01
6,E11,0.267433987813135,3,D10,0.402867872994196,B01
6,E12,0.314827352742045,1,D10,0.372140662342096,B01
6,E12,0.31821259309411,2,D10,0.378968931375896,B01
6,E12,0.27758970886933,3,D10,0.402867872994196,B01
6,F09,0.29790115098172,1,E02,0.368726527825196,B01
6,F09,0.29790115098172,2,E02,0.382383065892796,B01
6,F09,0.294515910629655,3,E02,0.402867872994196,B01
6,F10,0.308056872037915,1,E02,0.368726527825196,B01
6,F10,0.314827352742045,2,E02,0.382383065892796,B01
6,F10,0.29790115098172,3,E02,0.402867872994196,B01
6,F11,0.287745429925525,1,E02,0.368726527825196,B01
6,F11,0.335138794854435,2,E02,0.382383065892796,B01
6,F11,0.267433987813135,3,E02,0.402867872994196,B01
6,F12,0.27758970886933,1,E02,0.368726527825196,B01
6,F12,0.31821259309411,2,E02,0.382383065892796,B01
6,F12,0.280974949221395,3,E02,0.402867872994196,B01
6,C09,0.287745429925525,1,E04,0.341413451689997,B01
6,C09,0.328368314150305,2,E04,0.406282007511096,B01
6,C09,0.34529451591063,3,E04,0.419938545578696,B01
6,C10,0.267433987813135,1,E04,0.341413451689997,B01
6,C10,0.31144211238998,2,E04,0.406282007511096,B01
6,C10,0.335138794854435,3,E04,0.419938545578696,B01
6,C11,0.3385240352065,1,E04,0.341413451689997,B01
6,C11,0.31821259309411,2,E04,0.406282007511096,B01
6,C11,0.280974949221395,3,E04,0.419938545578696,B01
6,C12,0.301286391333785,1,E04,0.341413451689997,B01
6,C12,0.335138794854435,2,E04,0.406282007511096,B01
6,C12,0.280974949221395,3,E04,0.419938545578696,B01
6,B09,0.287745429925525,1,E09,0.372140662342096,B01
6,B09,0.267433987813135,2,E09,0.378968931375896,B01
6,B09,0.348679756262695,3,E09,0.416524411061796,B01
6,B10,0.308056872037915,1,E09,0.372140662342096,B01
6,B10,0.30467163168585,2,E09,0.378968931375896,B01
6,B10,0.355450236966825,3,E09,0.416524411061796,B01
6,B11,0.335138794854435,1,E09,0.372140662342096,B01
6,B11,0.35206499661476,2,E09,0.378968931375896,B01
6,B11,0.33175355450237,3,E09,0.416524411061796,B01
6,B12,0.341909275558565,1,E09,0.372140662342096,B01
6,B12,0.328368314150305,2,E09,0.378968931375896,B01
6,B12,0.31821259309411,3,E09,0.416524411061796,B01
6,E05,0.348679756262695,1,E10,0.372140662342096,B01
6,E05,0.28436018957346,2,E10,0.382383065892796,B01
6,E05,0.287745429925525,3,E10,0.426766814612496,B01
6,E06,0.35206499661476,1,E10,0.372140662342096,B01
6,E06,0.29113067027759,2,E10,0.382383065892796,B01
6,E06,0.280974949221395,3,E10,0.426766814612496,B01
6,E07,0.314827352742045,1,E10,0.372140662342096,B01
6,E07,0.30467163168585,2,E10,0.382383065892796,B01
6,E07,0.328368314150305,3,E10,0.426766814612496,B01
6,E08,0.30467163168585,1,E10,0.372140662342096,B01
6,E08,0.29113067027759,2,E10,0.382383065892796,B01
6,E08,0.314827352742045,3,E10,0.426766814612496,B01
6,A05,0.29790115098172,1,F09,0.402867872994196,B01
6,A05,0.31144211238998,2,F09,0.382383065892796,B01
6,A05,0.274204468517265,3,F09,0.440423352680096,B01
6,A06,0.33175355450237,1,F09,0.402867872994196,B01
6,A06,0.321597833446175,2,F09,0.382383065892796,B01
6,A06,0.31821259309411,3,F09,0.440423352680096,B01
6,A07,0.280974949221395,1,F09,0.402867872994196,B01
6,A07,0.294515910629655,2,F09,0.382383065892796,B01
6,A07,0.287745429925525,3,F09,0.440423352680096,B01
6,A08,0.32498307379824,1,F09,0.402867872994196,B01
6,A08,0.33175355450237,2,F09,0.382383065892796,B01
6,A08,0.301286391333785,3,F09,0.440423352680096,B01
6,F01,0.29113067027759,1,F10,0.389211334926596,B01
6,F01,0.29113067027759,2,F10,0.406282007511096,B01
6,F01,0.29113067027759,3,F10,0.460908159781495,B01
6,F02,0.294515910629655,1,F10,0.389211334926596,B01
6,F02,0.29790115098172,2,F10,0.406282007511096,B01
6,F02,0.27758970886933,3,F10,0.460908159781495,B01
6,F03,0.31144211238998,1,F10,0.389211334926596,B01
6,F03,0.301286391333785,2,F10,0.406282007511096,B01
6,F03,0.28436018957346,3,F10,0.460908159781495,B01
6,F04,0.29790115098172,1,F10,0.389211334926596,B01
6,F04,0.294515910629655,2,F10,0.406282007511096,B01
6,F04,0.30467163168585,3,F10,0.460908159781495,B01
6,B05,0.32498307379824,1,G01,0.348241720723797,B01
6,B05,0.28436018957346,2,G01,0.426766814612496,B01
6,B05,0.267433987813135,3,G01,0.437009218163196,B01
6,B06,0.34529451591063,1,G01,0.348241720723797,B01
6,B06,0.280974949221395,2,G01,0.426766814612496,B01
6,B06,0.27758970886933,3,G01,0.437009218163196,B01
6,B07,0.31821259309411,1,G01,0.348241720723797,B01
6,B07,0.29790115098172,2,G01,0.426766814612496,B01
6,B07,0.27758970886933,3,G01,0.437009218163196,B01
6,B08,0.30467163168585,1,G01,0.348241720723797,B01
6,B08,0.287745429925525,2,G01,0.426766814612496,B01
6,B08,0.308056872037915,3,G01,0.437009218163196,B01
6,E01,0.308056872037915,1,G02,0.368726527825196,B01
6,E01,0.301286391333785,2,G02,0.430180949129396,B01
6,E01,0.301286391333785,3,G02,0.467736428815295,B01
6,E02,0.30467163168585,1,G02,0.368726527825196,B01
6,E02,0.301286391333785,2,G02,0.430180949129396,B01
6,E02,0.294515910629655,3,G02,0.467736428815295,B01
6,E03,0.308056872037915,1,G02,0.368726527825196,B01
6,E03,0.29790115098172,2,G02,0.430180949129396,B01
6,E03,0.30467163168585,3,G02,0.467736428815295,B01
6,E04,0.29790115098172,1,G02,0.368726527825196,B01
6,E04,0.287745429925525,2,G02,0.430180949129396,B01
6,E04,0.294515910629655,3,G02,0.467736428815295,B01
6,G01,0.267433987813135,1,G03,0.355069989757596,B01
6,G01,0.274204468517265,2,G03,0.467736428815295,B01
6,G01,0.27758970886933,3,G03,0.433595083646296,B01
6,G02,0.280974949221395,1,G03,0.355069989757596,B01
6,G02,0.287745429925525,2,G03,0.467736428815295,B01
6,G02,0.280974949221395,3,G03,0.433595083646296,B01
6,G03,0.28436018957346,1,G03,0.355069989757596,B01
6,G03,0.274204468517265,2,G03,0.467736428815295,B01
6,G03,0.287745429925525,3,G03,0.433595083646296,B01
6,G04,0.29113067027759,1,G03,0.355069989757596,B01
6,G04,0.28436018957346,2,G03,0.467736428815295,B01
6,G04,0.28436018957346,3,G03,0.433595083646296,B01
6,D01,0.31821259309411,1,G04,0.358484124274496,B01
6,D01,0.31144211238998,2,G04,0.481392966882895,B01
6,D01,0.30467163168585,3,G04,0.467736428815295,B01
6,D02,0.301286391333785,1,G04,0.358484124274496,B01
6,D02,0.301286391333785,2,G04,0.481392966882895,B01
6,D02,0.301286391333785,3,G04,0.467736428815295,B01
6,D03,0.31144211238998,1,G04,0.358484124274496,B01
6,D03,0.29790115098172,2,G04,0.481392966882895,B01
6,D03,0.321597833446175,3,G04,0.467736428815295,B01
6,D04,0.294515910629655,1,G04,0.358484124274496,B01
6,D04,0.308056872037915,2,G04,0.481392966882895,B01
6,D04,0.308056872037915,3,G04,0.467736428815295,B01
6,H01,0.294515910629655,1,G09,0.368726527825196,B01
6,H01,0.31144211238998,2,G09,0.409696142027996,B01
6,H01,0.280974949221395,3,G09,0.460908159781495,B01
6,H02,0.355450236966825,1,G09,0.368726527825196,B01
6,H02,0.341909275558565,2,G09,0.409696142027996,B01
6,H02,0.308056872037915,3,G09,0.460908159781495,B01
6,H03,0.31821259309411,1,G09,0.368726527825196,B01
6,H03,0.287745429925525,2,G09,0.409696142027996,B01
6,H03,0.29113067027759,3,G09,0.460908159781495,B01
6,H04,0.31821259309411,1,G09,0.368726527825196,B01
6,H04,0.301286391333785,2,G09,0.409696142027996,B01
6,H04,0.3385240352065,3,G09,0.460908159781495,B01
6,C01,0.31821259309411,1,G10,0.392625469443496,B01
6,C01,0.33175355450237,2,G10,0.450665756230796,B01
6,C01,0.301286391333785,3,G10,0.471150563332195,B01
