Transfer,Experiment,Media,MeanFunction,SdFunction,SeFunction
5,expt,A04,0.165581820258079,0.00713143542126118,0.00411733616017357
5,expt,A05,0.208975676601576,0.03560227764787,0.0205549845837616
5,expt,A06,0.184994861253854,0.00593371294131167,0.00342583076396026
5,expt,A07,0.22496288683339,0.0456206106096567,0.0263390718160804
5,expt,A08,0.0810779947470595,0.00523304293131877,0.00302129874507776
5,expt,A09,0.131323512618477,0.0381996772494638,0.0220545939429348
5,expt,A10,0.158730158730159,0.0142628708425223,0.00823467232034713
5,expt,A11,0.206691789425602,0.0440500206051979,0.0254322912542196
5,expt,A12,0.125613794678543,0.00395580862754112,0.00228388717597351
5,expt,B01,0.264930912412927,0.0287307197108807,0.0165876887590887
5,expt,B02,0.227246774009364,0.0154479265256009,0.00891886453797722
5,expt,B03,0.219253168893457,0.00342583076396026,0.00197790431377056
5,expt,B04,0.210117620189563,0.00523304293131877,0.00302129874507776
5,expt,B05,0.192988466369761,0.0104660858626375,0.00604259749015551
5,expt,B06,0.182710974077881,0.00862148502371903,0.00497761669925851
5,expt,B07,0.197556240721708,0.022025010302599,0.0127161456271098
5,expt,B08,0.206691789425602,0.0310852063236638,0.0179470522387824
5,expt,B09,0.213543450953523,0.0120311222483188,0.00694617166872014
5,expt,B10,0.22496288683339,0.00713143542126118,0.00411733616017357
5,expt,B11,0.213543450953523,0.00197790431377057,0.00114194358798676
5,expt,B12,0.236382322713258,0.00593371294131165,0.00342583076396025
5,expt,C01,0.252369532945073,0.0243048951168126,0.0140324377383174
5,expt,C02,0.223820943245404,0.020932171725275,0.012085194980311
5,expt,C03,0.229530661185337,0.0123520084805207,0.00713143542126117
5,expt,C04,0.213543450953523,0.0104660858626375,0.00604259749015552
5,expt,C05,0.192988466369761,0.0318313574620677,0.018377842799396
5,expt,C06,0.191846522781775,0.0381484368813294,0.022025010302599
5,expt,C07,0.21468539454151,0.0318313574620677,0.018377842799396
5,expt,C08,0.22153705606943,0.0285257416850447,0.0164693446406943
5,expt,C09,0.21468539454151,0.0120311222483188,0.00694617166872014
5,expt,C10,0.237524266301245,0.0142628708425223,0.00823467232034713
5,expt,C11,0.213543450953523,0.00197790431377057,0.00114194358798676
5,expt,C12,0.216969281717483,0.0138453301963939,0.00799360511590728
5,expt,D05,0.215827338129496,0.0267565936139317,0.0154479265256009
5,expt,D06,0.248943702181112,0.0397061519943216,0.0229243575424058
5,expt,D07,0.238666209889232,0.0291363499421562,0.016821879482307
5,expt,D08,0.258079250885006,0.0343153573171559,0.0198119807843982
5,expt,D09,0.276350348292794,0.0401470728131711,0.0231789232958598
5,expt,D10,0.316318373872331,0.0346556832373953,0.0200084680460606
5,expt,D11,0.231814548361311,0.00791161725508223,0.00456777435194702
5,expt,D12,0.282060066232728,0.0104660858626375,0.00604259749015552
5,expt,E01,0.174717368961973,0.00906389623523326,0.00523304293131876
5,expt,E02,0.165581820258079,0.0110125051512995,0.0063580728135549
5,expt,E03,0.158730158730159,0.0098895215688528,0.00570971793993377
5,expt,E04,0.154162384378212,0.0123520084805207,0.00713143542126116
5,expt,E05,0.230672604773324,0.0154479265256009,0.00891886453797721
5,expt,E06,0.227246774009364,0.0142628708425223,0.00823467232034712
5,expt,E07,0.250085645769099,0.0292703108781005,0.0168992218647353
5,expt,E08,0.25693730729702,0.022464674629332,0.0129699859445022
5,expt,E09,0.287769784172662,0.0543833774113996,0.0313982575879126
5,expt,E10,0.290053671348635,0.0325604143642418,0.0187987639981207
5,expt,E11,0.254653420121046,0.00862148502371905,0.00497761669925852
5,expt,E12,0.243233984241179,0.00906389623523326,0.00523304293131876
5,expt,F01,0.275208404704808,0.0154479265256009,0.00891886453797724
5,expt,F02,0.261505081648967,0.00197790431377058,0.00114194358798677
5,expt,F03,0.228388717597351,0.0168992218647354,0.00975677029270017
5,expt,F04,0.246659815005139,0.028041633339748,0.0161898445572203
5,expt,F05,0.228388717597351,0.020649927281061,0.0119222410744668
5,expt,F06,0.22153705606943,0.0194800983318853,0.0112468400157544
5,expt,F07,0.261505081648967,0.0359848150201867,0.0207758426386437
5,expt,F08,0.274066461116821,0.0381484368813294,0.022025010302599
5,expt,F09,0.26378896882494,0.0247040169610414,0.0142628708425223
5,expt,F10,0.269498686764874,0.020649927281061,0.0119222410744668
5,expt,F11,0.230672604773324,0.00791161725508225,0.00456777435194702
5,expt,F12,0.272924517528834,0.040147072813171,0.0231789232958598
5,expt,G01,0.299189220052529,0.0252521918322439,0.0145793597519741
5,expt,G02,0.30604088158045,0.017242970047438,0.00995523339851701
5,expt,G03,0.268356743176887,0.0233191479463996,0.0134633163441265
5,expt,G04,0.285485896996688,0.0291363499421562,0.016821879482307
5,expt,G05,0.239808153477218,0.0102774922918808,0.00593371294131166
5,expt,G06,0.280918122644741,0.0123520084805207,0.00713143542126116
5,expt,G07,0.366563891743748,0.0886092302595242,0.0511585629430219
5,expt,G08,0.310608655932397,0.0276906603927879,0.0159872102318146
5,expt,G09,0.30604088158045,0.0325604143642418,0.0187987639981207
5,expt,G10,0.31289254310837,0.0318313574620677,0.018377842799396
5,expt,G11,0.293479502112596,0.0440500206051979,0.0254322912542196
5,expt,G12,0.299189220052529,0.0369503019010242,0.0213332667491943
5,expt,H01,0.246659815005139,0.0267565936139317,0.0154479265256009
5,expt,H02,0.123329907502569,0.00593371294131167,0.00342583076396026
5,expt,H03,0.200982071485669,0.0351599961592798,0.0202996332472664
5,expt,H04,0.118762133150622,0.00862148502371903,0.00497761669925851
5,expt,H05,0.283202009820715,0.0233191479463996,0.0134633163441265
5,expt,H06,0.226104830421377,0.0247040169610414,0.0142628708425223
5,expt,H07,0.304898937992463,0.013703323055841,0.00791161725508222
5,expt,H08,0.232956491949298,0.0280416333397481,0.0161898445572203
6,ctrl,A01,0.0171694873681629,0.00212417317582644,0.00122639195486878
6,ctrl,A02,0.0257542310522443,0.00735835172921266,0.00424834635165288
6,ctrl,A03,0.0208486632327692,0.00424834635165287,0.00245278390973755
6,ctrl,A04,0.0233014471425068,0.00562003396487103,0.00324472812247313
6,ctrl,A05,0.0183958793230316,0,0
6,ctrl,A06,0.0171694873681629,0.00212417317582644,0.00122639195486878
6,ctrl,A07,0.0257542310522443,0.00973418436741939,0.00562003396487103
6,ctrl,A08,0.0183958793230316,0.00367917586460633,0.00212417317582644
6,ctrl,A09,0.0196222712779004,0.00212417317582644,0.00122639195486878
6,ctrl,A10,0.0208486632327692,0.00424834635165287,0.00245278390973755
6,ctrl,A11,0.0196222712779004,0.00212417317582644,0.00122639195486878
6,ctrl,A12,0.0257542310522443,0.0127450390549586,0.00735835172921266
6,ctrl,B01,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,B02,0.022075055187638,0.00367917586460633,0.00212417317582644
6,ctrl,B03,0.0208486632327692,0.00424834635165287,0.00245278390973755
6,ctrl,B04,0.0208486632327692,0.00424834635165287,0.00245278390973755
6,ctrl,B05,0.0269806230071131,0.0118268957088459,0.00682826142117982
6,ctrl,B06,0.022075055187638,0.00367917586460633,0.00212417317582644
6,ctrl,B07,0.0183958793230316,0,0
6,ctrl,B08,0.022075055187638,0.00367917586460633,0.00212417317582644
6,ctrl,B09,0.0208486632327692,0.00424834635165287,0.00245278390973755
6,ctrl,B10,0.022075055187638,0.00367917586460633,0.00212417317582644
6,ctrl,B11,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,B12,0.022075055187638,0.00367917586460633,0.00212417317582644
6,ctrl,C01,0.022075055187638,0,0
6,ctrl,C02,0.022075055187638,0.00367917586460633,0.00212417317582644
6,ctrl,C03,0.0208486632327692,0.00424834635165287,0.00245278390973755
6,ctrl,C04,0.0183958793230316,0.00367917586460633,0.00212417317582644
6,ctrl,C05,0.0183958793230316,0.00367917586460633,0.00212417317582644
6,ctrl,C06,0.0196222712779004,0.0092590562120073,0.00534571859644429
6,ctrl,C07,0.0183958793230316,0,0
6,ctrl,C08,0.0171694873681629,0.00212417317582644,0.00122639195486878
6,ctrl,C09,0.0183958793230316,0,0
6,ctrl,C10,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,C11,0.0183958793230316,0.00367917586460633,0.00212417317582644
6,ctrl,C12,0.0196222712779004,0.00424834635165288,0.00245278390973755
6,ctrl,D01,0.0196222712779004,0.00212417317582644,0.00122639195486878
6,ctrl,D02,0.0171694873681629,0.00212417317582644,0.00122639195486878
6,ctrl,D03,0.0183958793230316,0,0
6,ctrl,D04,0.0208486632327692,0.00424834635165287,0.00245278390973755
6,ctrl,D05,0.0355653666911945,0.0266158136058508,0.0153666471500388
6,ctrl,D06,0.0257542310522443,0.00735835172921266,0.00424834635165288
6,ctrl,D07,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,D08,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,D09,0.033112582781457,0.00637251952747931,0.00367917586460633
6,ctrl,D10,0.0282070149619819,0.00424834635165288,0.00245278390973755
6,ctrl,D11,0.0367917586460633,0.00735835172921266,0.00424834635165288
6,ctrl,D12,0.0318861908265882,0.00424834635165288,0.00245278390973755
6,ctrl,E01,0.0257542310522443,0.00973418436741939,0.00562003396487103
6,ctrl,E02,0.0343389747363257,0.0276142512857437,0.0159430954132941
6,ctrl,E03,0.0318861908265882,0.0118268957088459,0.00682826142117982
6,ctrl,E04,0.0282070149619819,0.0169933854066115,0.00981113563895021
6,ctrl,E05,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,E06,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,E07,0.0233014471425067,0.00212417317582644,0.00122639195486878
6,ctrl,E08,0.0245278390973755,0.00765881530340741,0.00442181907709589
6,ctrl,E09,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,E10,0.0196222712779004,0.00212417317582644,0.00122639195486878
6,ctrl,E11,0.0404709345106696,0.0194683687348388,0.0112400679297421
6,ctrl,E12,0.0233014471425067,0.00424834635165287,0.00245278390973755
6,ctrl,F01,0.0257542310522443,0.00973418436741939,0.00562003396487103
6,ctrl,F02,0.022075055187638,0.00637251952747931,0.00367917586460633
6,ctrl,F03,0.0196222712779004,0.00212417317582644,0.00122639195486878
6,ctrl,F04,0.0245278390973755,0.00424834635165288,0.00245278390973755
6,ctrl,F05,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,F06,0.0196222712779004,0.00562003396487103,0.00324472812247313
6,ctrl,F07,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,F08,0.0269806230071131,0.00849669270330575,0.00490556781947511
6,ctrl,F09,0.0196222712779004,0.00212417317582644,0.00122639195486878
6,ctrl,F10,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,F11,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,F12,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,G01,0.0196222712779004,0.00212417317582644,0.00122639195486878
6,ctrl,G02,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,G03,0.022075055187638,0,0
6,ctrl,G04,0.0294334069168506,0,0
6,ctrl,G05,0.0196222712779004,0.00212417317582644,0.00122639195486878
6,ctrl,G06,0.0257542310522443,0.0127450390549586,0.00735835172921266
6,ctrl,G07,0.0282070149619819,0.0139291350154532,0.00804198985075055
6,ctrl,G08,0.022075055187638,0.00367917586460633,0.00212417317582644
6,ctrl,G09,0.0257542310522443,0.00973418436741939,0.00562003396487103
6,ctrl,G10,0.0208486632327692,0.00212417317582644,0.00122639195486878
6,ctrl,G11,0.0233014471425067,0.00212417317582644,0.00122639195486878
6,ctrl,G12,0.0233014471425067,0.00424834635165287,0.00245278390973755
6,ctrl,H01,0.0233014471425067,0.00212417317582644,0.00122639195486878
6,ctrl,H02,0.0208486632327692,0.00424834635165287,0.00245278390973755
6,ctrl,H03,0.0269806230071131,0.0118268957088459,0.00682826142117982
6,ctrl,H04,0.022075055187638,0,0
6,ctrl,H05,0.0245278390973755,0.00212417317582644,0.00122639195486878
6,ctrl,H06,0.0183958793230316,0,0
6,ctrl,H07,0.0318861908265882,0.0139291350154532,0.00804198985075055
6,ctrl,H08,0.022075055187638,0.00637251952747931,0.00367917586460633
6,expt,A01,0.35393194491863,0.0365062363317297,0.0210768853732242
6,expt,A02,0.376692841697963,0.049514760254483,0.0285873601617855
6,expt,A03,0.318652554910663,0.0324492487296762,0.0187345824890797
6,expt,A04,0.366450438147263,0.0572652583380409,0.0330621123166814
6,expt,A05,0.331171048139297,0.0156455298564556,0.00903295087423897
6,expt,A06,0.335723227495163,0.0260758830940926,0.0150549181237316
6,expt,A07,0.33686127233413,0.0142141754828688,0.00820655804134286
6,expt,A08,0.324342779105497,0.0123098370620143,0.0071070877414344
6,expt,A09,0.358484124274496,0.0238989416182997,0.0137980603766725
6,expt,A10,0.372140662342096,0.0346496810006563,0.0200050026530636
6,expt,A11,0.37783088653693,0.0322691405001885,0.0186305969543017
6,expt,A12,0.30613406168203,0.0752143468390045,0.0434250233944211
6,expt,B01,0.375554796858996,0.0549452951158453,0.0317226809258367
6,expt,B02,0.355069989757596,0.0409696142027996,0.0236538177885815
6,expt,B03,0.361898258791396,0.0303454913530747,0.0175199776013892
6,expt,B04,0.349379765562763,0.0205794256515593,0.0118815369396956
6,expt,B05,0.35051781040173,0.0137980603766725,0.00796631387276658
6,expt,B06,0.331171048139297,0.0156455298564556,0.00903295087423897
6,expt,B07,0.33344713781723,0.00859205011411262,0.00496062244627368
6,expt,B08,0.31979059974963,0.00394230296476356,0.0022760896779333
6,expt,B09,0.356208034596563,0.0348732296484456,0.0201340685250417
6,expt,B10,0.342551496528963,0.0286326291690204,0.0165310561583407
6,expt,B11,0.37100261750313,0.0846218797998011,0.0488564650817473
6,expt,B12,0.352793900079663,0.0877328502205897,0.0506525846916306
6,expt,C01,0.359622169113463,0.0205794256515592,0.0118815369396956
6,expt,C02,0.359622169113463,0.0104303532376371,0.00602196724949265
6,expt,C03,0.36758848298623,0.0298289346126804,0.0172217434282708
6,expt,C04,0.34368954136793,0.0222137490564961,0.0128251139974788
6,expt,C05,0.344827586206897,0.0123098370620143,0.00710708774143439
6,expt,C06,0.335723227495163,0.0197115148238179,0.0113804483896665
6,expt,C07,0.351655855240697,0.00903295087423894,0.00521517661881852
6,expt,C08,0.35393194491863,0.0188035867097511,0.0108562558486053
6,expt,C09,0.35393194491863,0.0290368745241221,0.0167644473229273
6,expt,C10,0.365312393308296,0.039373720022775,0.0227324278541461
6,expt,C11,0.380106976214863,0.0763678118575515,0.0440909767333801
6,expt,C12,0.36758848298623,0.0464790664769822,0.0268347015421682
6,expt,D01,0.363036303630363,0.00521517661881855,0.00301098362474633
6,expt,D02,0.372140662342096,0.014881867338821,0.00859205011411263
6,expt,D03,0.37100261750313,0.035861958021142,0.0207049111171734
6,expt,D04,0.37441675202003,0.0348732296484456,0.0201340685250417
6,expt,D05,0.363036303630363,0.0251659774524821,0.0145295838566106
6,expt,D06,0.359622169113463,0.0227324278541461,0.013124573340925
6,expt,D07,0.356208034596563,0.00710708774143439,0.00410327902067144
6,expt,D08,0.373278707181063,0.0137980603766725,0.0079663138727666
6,expt,D09,0.372140662342096,0.0156455298564556,0.00903295087423896
6,expt,D10,0.38465915557073,0.0161345702500942,0.00931529847715084
6,expt,D11,0.372140662342096,0.0481622942289719,0.0278065135378869
6,expt,D12,0.366450438147263,0.0479601855142949,0.0276898260170626
6,expt,E01,0.36417434846933,0.0153951852264353,0.00888841433470657
6,expt,E02,0.38465915557073,0.0171841002282252,0.00992124489254733
6,expt,E03,0.37100261750313,0.0365062363317297,0.0210768853732242
6,expt,E04,0.389211334926596,0.0419535873248362,0.0242219149354646
6,expt,E05,0.365312393308296,0.0190090964931035,0.0109749069773449
6,expt,E06,0.372140662342096,0.020767369512797,0.0119900463785737
6,expt,E07,0.38124502105383,0.0251659774524821,0.0145295838566106
6,expt,E08,0.375554796858996,0.0123098370620143,0.0071070877414344
6,expt,E09,0.389211334926596,0.0238989416182997,0.0137980603766725
6,expt,E10,0.393763514282463,0.0290368745241221,0.0167644473229273
6,expt,E11,0.383521110731763,0.042960250570563,0.0248031122313683
6,expt,E12,0.36758848298623,0.0499833646432178,0.028857909031765
6,expt,F09,0.408558097189029,0.0294355688093264,0.0169946335758144
6,expt,F10,0.418800500739729,0.037451878165254,0.0216228519403664
6,expt,F11,0.382383065892796,0.0459324822365098,0.0265191309837966
6,expt,F12,0.37783088653693,0.0644479123012076,0.0372090195158116
6,expt,G01,0.404005917833163,0.0485639883768109,0.0280384317622736
6,expt,G02,0.422214635256629,0.0499833646432178,0.028857909031765
6,expt,G03,0.418800500739729,0.0577718909593584,0.0333546167969793
6,expt,G04,0.435871173324229,0.0673661025922328,0.0388938374658816
6,expt,G05,0.373278707181063,0.0232395332384911,0.0134173507710841
6,expt,G06,0.37441675202003,0.0168415256480582,0.00972345936647039
6,expt,G07,0.35734607943553,0.00710708774143439,0.00410327902067143
6,expt,G08,0.355069989757596,0.00341413451689995,0.00197115148238178
6,expt,G09,0.413110276544896,0.0461855556793059,0.0266652430041197
6,expt,G10,0.438147263002162,0.0407318314969234,0.0235165338793352
6,expt,G11,0.393763514282463,0.0683964001425594,0.039488680033908
6,expt,G12,0.393763514282463,0.0724515490720246,0.0418299213599388
6,expt,H01,0.440423352680096,0.0734634168362923,0.042414123486023
6,expt,H02,0.363036303630363,0.0407318314969234,0.0235165338793352
6,expt,H03,0.450665756230796,0.0865737270952951,0.0499833646432178
6,expt,H04,0.36758848298623,0.0161345702500943,0.00931529847715086
6,expt,H05,0.386935245248663,0.0109749069773449,0.00633636549770118
6,expt,H06,0.358484124274496,0.00903295087423896,0.00521517661881853
6,expt,H07,0.380106976214863,0.0239800927571475,0.0138449130085313
6,expt,H08,0.37441675202003,0.0129257046678054,0.00746265906942303
7,ctrl,A01,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,A02,0.0262295081967213,0.014291471946035,0.00825118517515928
7,ctrl,A03,0.019672131147541,0,0
7,ctrl,A04,0.0229508196721312,0.00327868852459015,0.00189295170226106
7,ctrl,A05,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,A06,0.019672131147541,0.00327868852459017,0.00189295170226107
7,ctrl,A07,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,A08,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,A09,0.019672131147541,0,0
7,ctrl,A10,0.0207650273224044,0.00189295170226105,0.00109289617486338
7,ctrl,A11,0.0229508196721311,0.00655737704918033,0.00378590340452214
7,ctrl,A12,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,B01,0.0229508196721312,0.00567885510678318,0.00327868852459015
7,ctrl,B02,0.0185792349726776,0.00378590340452214,0.00218579234972678
7,ctrl,B03,0.0218579234972678,0.00378590340452212,0.00218579234972677
7,ctrl,B04,0.0207650273224044,0.00189295170226105,0.00109289617486338
7,ctrl,B05,0.0174863387978142,0.00189295170226109,0.0010928961748634
7,ctrl,B06,0.0229508196721312,0.00327868852459015,0.00189295170226106
7,ctrl,B07,0.0207650273224044,0.00189295170226105,0.00109289617486338
7,ctrl,B08,0.019672131147541,0.00327868852459017,0.00189295170226107
7,ctrl,B09,0.019672131147541,0,0
7,ctrl,B10,0.0174863387978142,0.00189295170226109,0.0010928961748634
7,ctrl,B11,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,B12,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,C01,0.019672131147541,0.00327868852459017,0.00189295170226107
7,ctrl,C02,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,C03,0.0207650273224044,0.00500827944803917,0.00289153148750228
7,ctrl,C04,0.0207650273224044,0.00500827944803917,0.00289153148750228
7,ctrl,C05,0.0240437158469945,0.00189295170226107,0.00109289617486339
7,ctrl,C06,0.019672131147541,0.00327868852459017,0.00189295170226107
7,ctrl,C07,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,C08,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,C09,0.118032786885246,0.00867459446250684,0.00500827944803916
7,ctrl,C10,0.019672131147541,0,0
7,ctrl,C11,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,C12,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,D01,0.0185792349726776,0.00378590340452214,0.00218579234972678
7,ctrl,D02,0.0185792349726776,0.00378590340452214,0.00218579234972678
7,ctrl,D03,0.0240437158469945,0.0105395090284076,0.00608498837467761
7,ctrl,D04,0.019672131147541,0.00327868852459017,0.00189295170226107
7,ctrl,D05,0.0174863387978142,0.00189295170226109,0.0010928961748634
7,ctrl,D06,0.0174863387978142,0.00189295170226109,0.0010928961748634
7,ctrl,D07,0.019672131147541,0,0
7,ctrl,D08,0.0251366120218579,0.00946475851130532,0.00546448087431693
7,ctrl,D09,0.019672131147541,0,0
7,ctrl,D10,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,D11,0.019672131147541,0,0
7,ctrl,D12,0.019672131147541,0,0
7,ctrl,E01,0.0360655737704918,0.00327868852459017,0.00189295170226107
7,ctrl,E02,0.0360655737704918,0.00327868852459017,0.00189295170226107
7,ctrl,E03,0.0426229508196721,0,0
7,ctrl,E04,0.0360655737704918,0,0
7,ctrl,E05,0.0295081967213115,0.00867459446250683,0.00500827944803916
7,ctrl,E06,0.0174863387978142,0.00189295170226109,0.0010928961748634
7,ctrl,E07,0.0316939890710383,0.0180576083517577,0.0104255650428081
7,ctrl,E08,0.019672131147541,0,0
7,ctrl,E09,0.0240437158469946,0.00500827944803915,0.00289153148750228
7,ctrl,E10,0.0207650273224044,0.00189295170226105,0.00109289617486338
7,ctrl,E11,0.0240437158469945,0.00189295170226107,0.00109289617486339
7,ctrl,E12,0.0251366120218579,0.00378590340452213,0.00218579234972677
7,ctrl,F01,0.0273224043715847,0.00378590340452213,0.00218579234972677
7,ctrl,F02,0.0327868852459016,0.00327868852459016,0.00189295170226107
7,ctrl,F03,0.0295081967213115,0.00327868852459017,0.00189295170226107
7,ctrl,F04,0.0349726775956284,0.00500827944803917,0.00289153148750229
7,ctrl,F05,0.0218579234972678,0.00378590340452212,0.00218579234972677
7,ctrl,F06,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,F07,0.053551912568306,0.0586815027700931,0.033879781420765
7,ctrl,F08,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,F09,0.0240437158469945,0.00189295170226107,0.00109289617486339
7,ctrl,F10,0.0229508196721312,0.00567885510678318,0.00327868852459015
7,ctrl,F11,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,F12,0.0601092896174864,0.0672197784248384,0.0388093571684474
7,ctrl,G01,0.0251366120218579,0.0151436136180885,0.00874316939890711
7,ctrl,G02,0.0163934426229508,0,0
7,ctrl,G03,0.0207650273224044,0.00189295170226105,0.00109289617486338
7,ctrl,G04,0.0185792349726776,0.00189295170226109,0.0010928961748634
7,ctrl,G05,0.0240437158469946,0.00500827944803915,0.00289153148750228
7,ctrl,G06,0.0229508196721312,0.00567885510678318,0.00327868852459015
7,ctrl,G07,0.0207650273224044,0.00500827944803917,0.00289153148750228
7,ctrl,G08,0.0207650273224044,0.00500827944803917,0.00289153148750228
7,ctrl,G09,0.0207650273224044,0.00189295170226105,0.00109289617486338
7,ctrl,G10,0.0174863387978142,0.00189295170226109,0.0010928961748634
7,ctrl,G11,0.0207650273224044,0.00189295170226105,0.00109289617486338
7,ctrl,G12,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,H01,0.0306010928961749,0.00189295170226107,0.00109289617486339
7,ctrl,H02,0.0469945355191257,0.00682513442447912,0.0039404931972284
7,ctrl,H03,0.033879781420765,0.00189295170226106,0.00109289617486339
7,ctrl,H04,0.0437158469945355,0.00682513442447913,0.00394049319722841
7,ctrl,H05,0.0229508196721312,0,0
7,ctrl,H06,0.0426229508196721,0.034230513143969,0.0197629959781695
7,ctrl,H07,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,ctrl,H08,0.0218579234972678,0.00189295170226105,0.00109289617486338
7,expt,A01,0.323854660347551,0.0103420801059712,0.00597100273316315
7,expt,A02,0.320469419995486,0.0206841602119424,0.0119420054663263
7,expt,A03,0.306928458587226,0.0152648942207952,0.00881319078752727
7,expt,A04,0.312570525840668,0.00195446942853631,0.00112841345068833
7,expt,A05,0.294515910629655,0.0188482205918416,0.0108820252324452
7,expt,A06,0.323854660347551,0.00704693974091447,0.00406855255638004
7,expt,A07,0.287745429925525,0.00677048070412997,0.00390893885707261
7,expt,A08,0.319341006544798,0.0159980217544097,0.00923646216640991
7,expt,B01,0.290002256826901,0.0240169224258551,0.0138661766276738
7,expt,B02,0.301286391333785,0.003385240352065,0.00195446942853631
7,expt,B03,0.276461295418641,0.0156357554282905,0.00902730760550665
7,expt,B04,0.309185285488603,0.00517104005298561,0.00298550136658158
7,expt,B05,0.292259083728278,0.0295764893299056,0.0170759940763051
7,expt,B06,0.301286391333785,0.0381497212917557,0.0220257518573044
7,expt,B07,0.29790115098172,0.02031144211239,0.0117268165712179
7,expt,B08,0.300157977883096,0.0108820252324452,0.00628274019728056
7,expt,B09,0.301286391333785,0.0422816384454868,0.0244113153382802
7,expt,B10,0.322726246896863,0.0283903083398987,0.016391152162417
7,expt,B11,0.339652448657188,0.0108820252324452,0.00628274019728054
7,expt,B12,0.329496727600993,0.0118885734065141,0.00686387105653151
7,expt,C01,0.317084179643421,0.0152648942207952,0.00881319078752727
7,expt,C02,0.314827352742045,0.0122056576691401,0.00704693974091447
7,expt,C03,0.308056872037915,0.00895650409974473,0.00517104005298561
7,expt,C04,0.300157977883096,0.00704693974091447,0.00406855255638004
7,expt,C09,0.320469419995486,0.0295764893299056,0.0170759940763051
7,expt,C10,0.30467163168585,0.0343564372548823,0.0198356982975028
7,expt,C11,0.312570525840668,0.0291864526210281,0.0168508062774408
7,expt,C12,0.305800045136538,0.0273625719995083,0.0157977883096367
7,expt,D01,0.31144211238998,0.00677048070413,0.00390893885707262
7,expt,D02,0.301286391333785,0,0
7,expt,D03,0.310313698939291,0.0118885734065141,0.00686387105653151
7,expt,D04,0.303543218235161,0.00781787771414525,0.00451365380275333
7,expt,D09,0.312570525840668,0.0118885734065141,0.00686387105653151
7,expt,D10,0.305800045136538,0.0152648942207952,0.00881319078752727
7,expt,D11,0.292259083728278,0.0345780939879137,0.0199636718719862
7,expt,D12,0.30467163168585,0.0300886743984956,0.0173717042635304
7,expt,E01,0.303543218235161,0.00390893885707262,0.00225682690137667
7,expt,E02,0.300157977883096,0.00517104005298561,0.00298550136658158
7,expt,E03,0.303543218235161,0.00517104005298561,0.00298550136658158
7,expt,E04,0.293387497178966,0.00517104005298561,0.00298550136658158
7,expt,E05,0.306928458587226,0.0361972803708992,0.020898509566071
7,expt,E06,0.308056872037915,0.0384489393757635,0.0221985054986527
7,expt,E07,0.315955766192733,0.0118885734065141,0.00686387105653151
7,expt,E08,0.303543218235161,0.0118885734065141,0.00686387105653151
7,expt,E09,0.305800045136538,0.00851933472722947,0.00491864019808246
7,expt,E10,0.292259083728278,0.00195446942853631,0.00112841345068833
7,expt,E11,0.287745429925525,0.0268695122992342,0.0155131201589568
7,expt,E12,0.303543218235161,0.0225400410239654,0.0130134987527317
7,expt,F01,0.29113067027759,0,0
7,expt,F02,0.290002256826901,0.0108820252324452,0.00628274019728054
7,expt,F03,0.299029564432408,0.0136812859997542,0.00789889415481833
7,expt,F04,0.299029564432408,0.00517104005298561,0.00298550136658158
7,expt,F05,0.300157977883096,0.0361972803708992,0.020898509566071
